symbol,family,configuration,cost_bps_one_way,period,annualized_return,max_drawdown,calmar,entries,exposure,annual_turnover,positive_years,evaluated_years,worst_year,top2_positive_year_concentration
518880.SH,BUY_HOLD,always_long,10,FULL,0.07337368580363557,0.22846975088967936,0.3211527369286858,1,1.0,0.08756892831455286,9,12,-0.09322912505017011,0.4076670346195883
518880.SH,BUY_HOLD,always_long,10,P1,0.007415362210318577,0.22846975088967936,0.032456647680677936,1,1.0,0.22644141351518907,3,5,-0.09322912505017011,0.9547544854049801
518880.SH,BUY_HOLD,always_long,10,P2,0.07383476874370332,0.21240345297592012,0.3476156705986972,0,1.0,0.0,3,4,-0.07159353348729935,0.906110451402845
518880.SH,BUY_HOLD,always_long,10,P3,0.17881948278921156,0.10899653979238766,1.6405977944787964,0,1.0,0.0,3,3,0.10088446655610883,0.8132924417858476
518880.SH,BUY_HOLD,always_long,30,FULL,0.0731861225621917,0.22846975088967936,0.32033178255414174,1,1.0,0.08756892831455286,9,12,-0.09503691922345758,0.4076670346195883
518880.SH,BUY_HOLD,always_long,30,P1,0.006960215927974467,0.22846975088967936,0.03046449650717801,1,1.0,0.22644141351518907,3,5,-0.09503691922345758,0.9547544854049801
518880.SH,BUY_HOLD,always_long,30,P2,0.07383476874370332,0.21240345297592012,0.3476156705986972,0,1.0,0.0,3,4,-0.07159353348729935,0.906110451402845
518880.SH,BUY_HOLD,always_long,30,P3,0.17881948278921156,0.10899653979238766,1.6405977944787964,0,1.0,0.0,3,3,0.10088446655610883,0.8132924417858476
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=0.5;exit_score=0,10,FULL,0.031015431870683008,0.16983516303212787,0.18262079134234288,23,0.500539762504498,3.940601774154879,8,12,-0.13909919591802966,0.5302288712233361
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=0.5;exit_score=0,10,P1,-0.00980321517994942,0.1659224132749939,-0.05908312799008004,9,0.33024976873265494,4.075945443273404,2,5,-0.13909919591802966,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=0.5;exit_score=0,10,P2,0.01683878752672574,0.1676867129605688,0.10041813826170799,8,0.48201438848920863,4.005483207676491,3,4,-0.06441056118680488,0.9836536877321174
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=0.5;exit_score=0,10,P3,0.11517063998399624,0.07451558934400371,1.545591211153241,6,0.7793103448275862,3.6826306141154905,3,3,0.05984080426792304,0.8285760299961789
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=0.5;exit_score=0,30,FULL,0.022901497577290764,0.17974378527552615,0.12741190212604822,23,0.500539762504498,3.940601774154879,7,12,-0.14597538964398993,0.5516836114225872
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=0.5;exit_score=0,30,P1,-0.017847234585022576,0.1775432598544342,-0.10052330119237042,9,0.33024976873265494,4.075945443273404,2,5,-0.14597538964398993,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=0.5;exit_score=0,30,P2,0.008693020839488197,0.17597650346867144,0.049398758744151255,8,0.48201438848920863,4.005483207676491,2,4,-0.07187085958618011,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=0.5;exit_score=0,30,P3,0.10695931011308257,0.08188579880252778,1.306200973517044,6,0.7793103448275862,3.6826306141154905,3,3,0.053478690849505295,0.8351520051195316
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=1;exit_score=0,10,FULL,0.02499673993012541,0.18255320563901922,0.13692851814146706,16,0.413458078445484,2.7146367777511387,7,12,-0.1490169220560611,0.5268242695832273
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=1;exit_score=0,10,P1,-0.018572279692226523,0.18255320563901922,-0.10173625616277238,6,0.2738205365402405,2.717296962182269,2,5,-0.1490169220560611,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=1;exit_score=0,10,P2,0.013497413011370751,0.16753242415681924,0.08056597449301191,5,0.3340184994861254,2.503427004797807,2,4,-0.04463581005065964,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=1;exit_score=0,10,P3,0.10979714709016908,0.08913880803799079,1.231754714998811,5,0.7282758620689656,3.0130614115490375,3,3,0.0631460860719022,0.8104624291752472
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=1;exit_score=0,30,FULL,0.01943618757313903,0.19071870509814326,0.10191023247110045,16,0.413458078445484,2.7146367777511387,6,12,-0.15582738114014372,0.5423416725744861
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=1;exit_score=0,30,P1,-0.023901081688797454,0.19071870509814326,-0.12532111979523997,6,0.2738205365402405,2.717296962182269,1,5,-0.15582738114014372,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=1;exit_score=0,30,P2,0.008423760688358595,0.17370269263385119,0.048495279840682054,5,0.3340184994861254,2.503427004797807,2,4,-0.04846275357941621,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=60;entry_score=1;exit_score=0,30,P3,0.10311891186907252,0.09641356416164293,1.0695477629702361,5,0.7282758620689656,3.0130614115490375,3,3,0.05677024790908858,0.8187355988161826
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=0.5;exit_score=0,10,FULL,0.05358285392384032,0.20543144253474177,0.26083083126273915,14,0.5232097876934149,2.364361064492927,6,12,-0.0644928653569703,0.5320260808478714
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=0.5;exit_score=0,10,P1,0.014015094535474226,0.17190496604989758,0.08152815394178996,6,0.34135060129509714,2.717296962182269,1,5,-0.053837760457663975,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=0.5;exit_score=0,10,P2,0.04317927834451063,0.17476603450134065,0.24706905130458515,6,0.5056526207605344,3.004112405757368,3,4,-0.0644928653569703,0.9022576893649981
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=0.5;exit_score=0,10,P3,0.1302556472030003,0.1114620481345362,1.168609848670464,2,0.8179310344827586,1.0043538038496793,2,3,-0.029115670637237745,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=0.5;exit_score=0,30,FULL,0.0485927204898442,0.21810940603964768,0.22279057731701432,14,0.5232097876934149,2.364361064492927,6,12,-0.07197588948319456,0.5464971093454051
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=0.5;exit_score=0,30,P1,0.008507795836519172,0.1785146932861662,0.047658798723536074,6,0.34135060129509714,2.717296962182269,1,5,-0.06514701003649037,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=0.5;exit_score=0,30,P2,0.0369003316222587,0.18300589994864036,0.20163465567292957,6,0.5056526207605344,3.004112405757368,3,4,-0.07197588948319456,0.9037685181695678
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=0.5;exit_score=0,30,P3,0.12796892556329875,0.11503193474634865,1.1124643417106461,2,0.8179310344827586,1.0043538038496793,2,3,-0.034971189580672024,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=1;exit_score=0,10,FULL,0.049863757703800804,0.21224881497557757,0.23493067657192046,8,0.4516012954300108,1.313533924718293,6,12,-0.10316708652196338,0.5668249366810428
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=1;exit_score=0,10,P1,0.004557689505467755,0.1617847123820465,0.028171323720037274,3,0.26364477335800185,1.3586484810911346,1,5,-0.03099080443087121,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=1;exit_score=0,10,P2,0.06463743197032934,0.1244888686960478,0.5192225830901249,3,0.41109969167523125,1.502056202878684,3,4,0.0,0.9728702050094261
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=1;exit_score=0,10,P3,0.10026301318999686,0.10698434053361028,0.9371746621039194,2,0.7862068965517242,1.0043538038496793,2,3,-0.10316708652196338,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=1;exit_score=0,30,FULL,0.047110351001943274,0.21859447734038762,0.21551482715908094,8,0.4516012954300108,1.313533924718293,6,12,-0.10682634832434679,0.5785826646353822
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=1;exit_score=0,30,P1,0.001856273433783917,0.1651423344508849,0.011240445643185411,3,0.26364477335800185,1.3586484810911346,1,5,-0.034872345018369444,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=1;exit_score=0,30,P2,0.06144050572861892,0.1244888686960478,0.4935421646302542,3,0.41109969167523125,1.502056202878684,3,4,0.0,0.9793952595535177
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=120;entry_score=1;exit_score=0,30,P3,0.09802423621352707,0.1124009768570926,0.8720941663892813,2,0.7862068965517242,1.0043538038496793,2,3,-0.10682634832434679,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=0.5;exit_score=0,10,FULL,0.0448543023514838,0.26099254698771457,0.17186047214442174,9,0.507736595897805,1.4886717813473986,6,12,-0.0715087999883679,0.6044293310524002
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=0.5;exit_score=0,10,P1,-0.02319799126890043,0.1518568020771729,-0.15276227967128744,4,0.2506938020351526,1.8115313081215125,1,5,-0.0715087999883679,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=0.5;exit_score=0,10,P2,0.07207819748254418,0.17618347551094948,0.40910872755523914,2,0.5292908530318602,1.0013708019191228,3,4,-0.035351039260970274,0.943130719212136
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=0.5;exit_score=0,10,P3,0.11557957714285294,0.10992327501089594,1.0514568195989096,3,0.8620689655172413,1.6739230064161321,2,3,-0.049407968047424644,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=0.5;exit_score=0,30,FULL,0.041735337435161224,0.26972868545072326,0.1547308079799538,9,0.507736595897805,1.4886717813473986,6,12,-0.07523643657846979,0.6146504329224597
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=0.5;exit_score=0,30,P1,-0.02673667943767155,0.1599130842502018,-0.16719507076631107,4,0.2506938020351526,1.8115313081215125,1,5,-0.07523643657846979,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=0.5;exit_score=0,30,P2,0.06991973288721343,0.17950161013067945,0.38952148026032174,2,0.5292908530318602,1.0013708019191228,3,4,-0.037282268411598984,0.9481774428737707
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=0.5;exit_score=0,30,P3,0.11182825647158179,0.1151167718096121,0.9714332213600544,3,0.8620689655172413,1.6739230064161321,2,3,-0.0570589171669017,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=1;exit_score=0,10,FULL,0.054846634370434355,0.1731031349386638,0.316843680444426,4,0.3839510615329255,0.61298249820187,5,12,-0.022181237694094524,0.6652174938322274
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=1;exit_score=0,10,P1,0.0003214451363249271,0.1300097630158331,0.0024724692120681752,2,0.17391304347826086,0.9057656540607563,1,5,-0.022181237694094524,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=1;exit_score=0,10,P2,0.06774122197918708,0.1731031349386648,0.39133446082989576,1,0.4563206577595067,0.5006854009595614,2,4,0.0,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=1;exit_score=0,10,P3,0.1230030723210569,0.06986970684039084,1.7604635525671088,1,0.6,0.3347846012832264,2,3,0.0,1.0
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=1;exit_score=0,30,FULL,0.053553514891961695,0.17310313493866447,0.3093734547958203,4,0.3839510615329255,0.61298249820187,5,12,-0.026104585084076537,0.6723528167738599
518880.SH,VOLATILITY_SCALED_MOMENTUM,lookback=180;entry_score=1;exit_score=0,30,P1,-0.0014972391703632626,0.1348248344325066,-0.01110506960134842,2,0.17391304347826086,0.9057656540607563,1,5,-0.026104585084076537,1.0
