candidate_id,period,max_drawdown,calmar,win_loss_ratio,win_loss_ratio_status,strategy_return,sharpe,trade_count,pareto_layer
10,rolling_2023_2025,-0.18483845171563484,1.2901503278284396,5.715593379860339,VALID,0.8533893001911934,0.8997975790692923,75,3
10,rolling_2024_2026,-0.18483845171563473,2.5201833619404495,6.926179330252909,VALID,1.669381375378725,1.3204008584887896,64,7
11,full_2021_2026,-0.3664337255346003,0.3113598844547047,3.959470961549802,VALID,0.8023249335666713,0.5444522525963277,158,21
11,rolling_2021_2023,-0.32042305660066295,-0.1893988630425936,1.9813240139367667,VALID,-0.1652451494321311,-0.29312529804752896,87,30
11,rolling_2022_2024,-0.276793221497621,0.18730257951053786,4.370144221363364,VALID,0.15675356920020067,0.3175682439070956,81,9
11,rolling_2023_2025,-0.276793221497622,0.5328900313944415,5.811150005214072,VALID,0.4872437791141986,0.6252944990223019,83,11
11,rolling_2024_2026,-0.20905117097160586,1.6709324580308982,5.783976382217903,VALID,1.1580278571971947,1.065430090864435,72,20
12,full_2021_2026,-0.3140434048111812,0.4376152462921141,4.46979556505407,VALID,1.0180086880059194,0.6144675472182627,138,15
12,rolling_2021_2023,-0.27968440564984287,-0.10638984270952191,2.137550003649568,VALID,-0.08345631428541056,-0.09445433119190057,75,25
12,rolling_2022_2024,-0.29262092594880684,0.18442329945609454,4.559880002706496,VALID,0.1634895565278045,0.32488479565133305,75,9
12,rolling_2023_2025,-0.2926209259488074,0.511375237854449,7.094974962474327,VALID,0.4952547520980237,0.6295277965489604,75,3
12,rolling_2024_2026,-0.22630240215777342,1.5891585018151855,7.250304024158501,VALID,1.2006590840668956,1.0637015026586474,64,10
13,full_2021_2026,-0.3056583516894905,0.573730766570527,4.231430708153951,VALID,1.4132915807812014,0.7492321410932031,144,16
13,rolling_2021_2023,-0.2236505153853896,0.04206140356843173,2.6232011898166516,VALID,0.027379878137645752,0.13889601164445492,75,9
13,rolling_2022_2024,-0.30565835168949085,0.2254223927060685,4.030229498483823,VALID,0.21162704721690417,0.3794983872856383,73,13
13,rolling_2023_2025,-0.3056583516894904,0.5813167171620495,4.852649080951522,VALID,0.6029231728272029,0.7168025272100605,77,17
13,rolling_2024_2026,-0.21012695655073155,1.8766795887693755,5.005680844714378,VALID,1.347802978567806,1.1545986209677408,70,25
14,full_2021_2026,-0.31958931873701657,0.48711544239976085,3.8480701443711687,VALID,1.2009397416864314,0.669770758057281,144,22
14,rolling_2021_2023,-0.3057911670410809,-0.13813533007308113,1.700634077702871,VALID,-0.11706991433499314,-0.1694101400010238,79,31
14,rolling_2022_2024,-0.2732907403113164,0.21902619002720122,3.670878815864675,VALID,0.18232580731017367,0.34630328856194237,77,18
14,rolling_2023_2025,-0.27329074031131617,0.6588235165040696,5.099534162181475,VALID,0.612231356029469,0.7213581096697191,73,14
14,rolling_2024_2026,-0.2263024021577732,1.8867840970779908,6.737323832457276,VALID,1.4915221006640267,1.1940618618050414,66,13
15,full_2021_2026,-0.27662385087675534,0.5538777167435206,2.981169453840002,VALID,1.1755048799202257,0.6794216352017927,172,26
15,rolling_2021_2023,-0.2534246785984048,-0.037438576441108595,1.7895948980025866,VALID,-0.027127649937453868,0.021013647313864646,85,27
15,rolling_2022_2024,-0.2586350038746741,0.23140211475212696,2.788946633759176,VALID,0.18229642404020963,0.34766244524573536,87,25
15,rolling_2023_2025,-0.25863500387467364,0.6578610011374797,3.2304862471203903,VALID,0.5735009501838917,0.7010658826727695,99,22
15,rolling_2024_2026,-0.21656540314581119,1.698640821107131,3.750446448899862,VALID,1.2350493062577943,1.1012755553825686,88,34
16,full_2021_2026,-0.23834755382135753,0.8632119524387094,4.042221068321873,VALID,1.7735417599374315,0.8556470697426741,132,13
16,rolling_2021_2023,-0.19988782627225332,0.10471418471206874,2.0160468426890894,VALID,0.061583074758376544,0.20909951681909855,71,16
16,rolling_2022_2024,-0.2383475538213573,0.3107392528834646,3.1715236231368515,VALID,0.2285599266886742,0.398913484963488,73,21
16,rolling_2023_2025,-0.23834755382135808,0.8565314868292451,4.2214188901121,VALID,0.7090681156433176,0.8017712964394818,75,16
16,rolling_2024_2026,-0.18483845171563484,2.452573336682846,5.99840891723793,VALID,1.611341258174586,1.2881764808691185,62,13
17,full_2021_2026,-0.2700748032076089,0.6937668076857346,4.529429317702886,VALID,1.550759729244866,0.7914666617424071,140,11
17,rolling_2021_2023,-0.2700748032076089,0.007986135119533737,2.304347505901744,VALID,0.0062350087664579945,0.09495600384624901,77,18
17,rolling_2022_2024,-0.2662019170886326,0.286601296122646,4.259745727014461,VALID,0.2359225098003268,0.406930190310126,73,10
17,rolling_2023_2025,-0.26620191708863217,0.7293001616068023,4.718080231527885,VALID,0.6683970945640372,0.7714326290539287,75,14
17,rolling_2024_2026,-0.18745521241888397,2.327711429909489,6.575528655573655,VALID,1.5336874234547841,1.2497431941700867,64,12
18,full_2021_2026,-0.2700748032076089,0.6946677269883035,4.487003499000405,VALID,1.5536109979327457,0.7911619619828152,146,11
18,rolling_2021_2023,-0.2700748032076089,-0.026555841192215563,2.0146148183430994,VALID,-0.02055127284622149,0.037178394083377655,79,24
18,rolling_2022_2024,-0.2255221076832743,0.34333952430223047,3.4075727259588167,VALID,0.23968717767262104,0.41109639090098055,75,17
18,rolling_2023_2025,-0.22552210768327396,0.8544644120659501,4.774320001207146,VALID,0.6625975639762225,0.7676721687663366,83,10
18,rolling_2024_2026,-0.18483845171563473,2.4461753343225676,7.335255904024345,VALID,1.6058891698541737,1.2787210918149379,68,6
19,full_2021_2026,-0.20792032203072897,1.0795462032290646,4.393203028360866,VALID,2.016523341884061,0.9220734954643399,138,5
19,rolling_2021_2023,-0.20792032203072897,0.14060939490880153,2.4088866836766267,VALID,0.086686178443522,0.25904037602990415,71,12
19,rolling_2022_2024,-0.2038153355207154,0.5040549333563994,3.9993813734249235,VALID,0.3254287729838299,0.5024647710025884,71,8
19,rolling_2023_2025,-0.20381533552071573,1.1888491589715526,5.267858132232911,VALID,0.8700002747911753,0.9168800115054497,79,5
19,rolling_2024_2026,-0.18565320588683376,2.6288032095992406,5.823838560066613,VALID,1.7745046304771548,1.3735633673886576,68,9
20,full_2021_2026,-0.18962997789112834,1.1519499484946827,4.361609881141425,VALID,1.9366023931380405,0.9010702973316436,144,3
20,rolling_2021_2023,-0.18962997789112834,0.16173143268665277,2.2426991284602935,VALID,0.09105852245345969,0.26856624236514964,73,12
20,rolling_2022_2024,-0.18959439504504638,0.5396226239674504,3.953385198324742,VALID,0.32395867245768617,0.4993779930952662,77,6
20,rolling_2023_2025,-0.1895943950450466,1.2204861062867411,5.141684138531165,VALID,0.8230209070614454,0.8817686596987635,85,5
20,rolling_2024_2026,-0.18565320588683387,2.533017885935976,6.282250888380128,VALID,1.690171760104079,1.3312898076501516,72,9
21,full_2021_2026,-0.22483707210823944,0.7786208080955894,3.730776939767886,VALID,1.409903936727153,0.7609210542028912,164,15
21,rolling_2021_2023,-0.21708972790113645,0.009877394815298054,2.1263778071058472,VALID,0.006198589722634207,0.09284908591704503,85,19
21,rolling_2022_2024,-0.2248370721082391,0.31760470393332957,3.606525248807141,VALID,0.21983229928918369,0.39015982027277746,87,14
21,rolling_2023_2025,-0.22483707210823944,0.7758585110443217,4.12570238803359,VALID,0.5902239439497983,0.7140311360114182,99,16
21,rolling_2024_2026,-0.18565320588683365,2.181119063873221,4.79254360440902,VALID,1.3938610245892562,1.1977000945954153,80,22
22,full_2021_2026,-0.21721481687316613,0.8501376458573752,3.5618125522422615,VALID,1.5192194828998793,0.7893799459249156,162,10
22,rolling_2021_2023,-0.20338840003266,0.07190494027221148,1.968487473451182,VALID,0.04277492943566208,0.17051883513267246,77,19
22,rolling_2022_2024,-0.21721481687316624,0.34381801136076723,3.2979346580129043,VALID,0.23059896262587576,0.4021069731001805,81,18
22,rolling_2023_2025,-0.2172148168731659,0.7866945741055035,3.725740023492293,VALID,0.576357217375318,0.702823913755183,99,15
22,rolling_2024_2026,-0.2022397214574534,2.025697735879365,4.779339101324088,VALID,1.4146730340086409,1.2001757524987526,86,26
23,full_2021_2026,-0.2395225859568869,0.8663358050988078,4.461104403310128,VALID,1.7957194724616703,0.8708006556125357,132,9
23,rolling_2021_2023,-0.22292154307967404,0.02893606257315232,2.273646108843506,VALID,0.018722444733032084,0.11992924715189424,75,18
23,rolling_2022_2024,-0.23952258595688736,0.2931536638325959,3.7109890750834564,VALID,0.2159252961165281,0.3852408200297032,75,15
23,rolling_2023_2025,-0.23952258595688736,0.8286430050010094,4.708521808157211,VALID,0.6859405197366244,0.785791230127329,75,12
23,rolling_2024_2026,-0.18483845171563473,2.604624496575118,6.296093459331628,VALID,1.7429672584059985,1.3662189631968815,58,7
24,full_2021_2026,-0.2378968040555418,0.7991823576792196,3.8338425706434145,VALID,1.5831844176162568,0.8102556761395985,150,16
24,rolling_2021_2023,-0.2378968040555418,-0.01876760011829429,1.9000423971129405,VALID,-0.012826327770841472,0.05213323500541176,81,24
24,rolling_2022_2024,-0.20414262479517353,0.3961846177567985,3.398229962641209,VALID,0.2511494614819809,0.4251188724557995,81,14
24,rolling_2023_2025,-0.20414262479517264,0.9953978218958431,4.213397341356936,VALID,0.7051849746699235,0.8033335858168137,87,10
24,rolling_2024_2026,-0.18483845171563473,2.457377779066836,5.570754896466729,VALID,1.6154399610866732,1.3031288726422128,70,13
25,full_2021_2026,-0.2712422688523405,0.6903100597906983,5.000771957345354,VALID,1.5492647142838383,0.795043934558494,146,7
25,rolling_2021_2023,-0.26452689091669723,-0.09197604630915675,2.410044941384367,VALID,-0.06859259308779586,-0.06835399241285452,81,17
25,rolling_2022_2024,-0.23937189918690638,0.2668513288330257,4.307220857406599,VALID,0.19528799758556747,0.36160953287382624,77,8
25,rolling_2023_2025,-0.23937189918690638,0.686671484865043,6.203630759363606,VALID,0.5511977187625072,0.677981067109204,83,6
25,rolling_2024_2026,-0.20144156209923159,2.382284478195556,7.252628593390431,VALID,1.7356350185913394,1.3497763191094783,66,7
26,full_2021_2026,-0.2678738992084643,0.6651855477773504,4.758364119404633,VALID,1.4450332718165906,0.762899504615212,152,10
26,rolling_2021_2023,-0.2557318370935757,-0.05590916257816009,2.258847758574735,VALID,-0.040694409473147286,-0.004826852051356081,81,21
26,rolling_2022_2024,-0.2572887045934129,0.23783873514754586,3.8351567274251126,VALID,0.18662263971792226,0.3512834113471076,79,14
26,rolling_2023_2025,-0.25728870459341346,0.7747789669567513,6.058827100534023,VALID,0.6894458789946429,0.7842473476854603,81,8
26,rolling_2024_2026,-0.18565320588683332,2.3666809630612655,7.236969480750133,VALID,1.5474795417291203,1.2616083541172283,72,7
27,full_2021_2026,-0.21871236277355155,0.9341941075968457,4.229702429249417,VALID,1.7557206989545016,0.8597057079006709,122,8
27,rolling_2021_2023,-0.16160234129542128,0.2662575018280653,2.6430112408902184,VALID,0.1292295019339491,0.34653413476918027,65,3
27,rolling_2022_2024,-0.2106014245670742,0.5366082627503721,4.276153411469072,VALID,0.36132593389529766,0.5395292159573793,65,6
27,rolling_2023_2025,-0.2106014245670742,1.035709508810572,5.114669508398797,VALID,0.7668961090684467,0.8462410097165364,69,6
27,rolling_2024_2026,-0.21871236277355166,1.8984831299947142,5.136831682126295,VALID,1.4391352886846676,1.2188942370209084,58,25
28,full_2021_2026,-0.2172956777110724,0.9954653636632127,4.59123939438286,VALID,1.9086698050603603,0.8929885173159408,134,4
28,rolling_2021_2023,-0.20792032203072897,0.11390945805980322,2.2238927742037613,VALID,0.06986251351871786,0.22544293225244583,69,15
28,rolling_2022_2024,-0.2172956777110724,0.4427942145802329,3.5464863355926033,VALID,0.3029877059727586,0.47819233406165096,67,14
28,rolling_2023_2025,-0.21729567771107205,1.0538684242559722,5.769302878628247,VALID,0.8128052438504925,0.8754773750555714,75,4
28,rolling_2024_2026,-0.18565320588683354,2.5641115897170583,6.903557208001643,VALID,1.7173736440210519,1.3434880256321067,66,7
29,full_2021_2026,-0.2513566205310753,0.8595745349610016,5.04639422137576,VALID,1.905404173234714,0.8935697774090665,142,6
29,rolling_2021_2023,-0.2153069754004222,-0.001218089474428874,2.271920691522666,VALID,-0.0007564214051094531,0.07852087051224386,77,18
29,rolling_2022_2024,-0.251356620531076,0.26096955799388927,3.787623855114731,VALID,0.20086286201070158,0.3685162093277609,77,16
29,rolling_2023_2025,-0.25135662053107555,0.7611110134049581,5.932561756700897,VALID,0.6570125014118224,0.7637834723094004,83,7
29,rolling_2024_2026,-0.18483845171563495,2.7870682225050847,7.872831009595444,VALID,1.9061504715593007,1.425686468695085,66,2
30,full_2021_2026,-0.31606639372557654,0.39136906004876176,3.8546816018546486,VALID,0.8886967687843064,0.5749520187751089,166,23
30,rolling_2021_2023,-0.28746699500546935,-0.169479045239785,1.9426884074142214,VALID,-0.13419150498681565,-0.2103942282267676,89,29
30,rolling_2022_2024,-0.27030745140796075,0.22961982787263907,4.128594772759141,VALID,0.1894427434841235,0.3545782391081368,83,12
30,rolling_2023_2025,-0.2703074514079613,0.6327176049834187,5.507322669498506,VALID,0.5769265397067673,0.6983427048206137,89,13
30,rolling_2024_2026,-0.2084229198136779,1.701952323714483,5.641472844673262,VALID,1.1803353781015877,1.072565624983145,78,22
31,full_2021_2026,-0.30551061057860196,0.6527412101825361,4.80929512311482,VALID,1.6951335163576142,0.8379265830859578,144,11
31,rolling_2021_2023,-0.26452689091669723,-0.10620147985446006,1.8655103869857146,VALID,-0.07891845479616755,-0.09394980501878951,81,27
31,rolling_2022_2024,-0.26397097114496015,0.1751647584803638,3.492513478667782,VALID,0.13908202430820138,0.2972531922300452,77,20
31,rolling_2023_2025,-0.2639709711449605,0.6877441812390807,5.78102078954301,VALID,0.6181274994275943,0.7342876189999159,83,10
31,rolling_2024_2026,-0.18565320588683354,2.7949678479002884,9.092911988695295,VALID,1.9245908107408285,1.4339412458043264,64,1
32,full_2021_2026,-0.2464163685070917,0.7539767160495846,4.298328026303178,VALID,1.532345924787713,0.7914356186594926,152,13
32,rolling_2021_2023,-0.2153069754004222,-0.007276812258915666,2.2396726897959796,VALID,-0.004513273840536236,0.06990175270177325,83,19
32,rolling_2022_2024,-0.24641636850709303,0.26055124956052556,3.6827259501190324,VALID,0.19634798229128014,0.36367289188738006,83,16
32,rolling_2023_2025,-0.2464163685070917,0.6830993366078363,4.849109305062521,VALID,0.5664546194919666,0.69450243488274,91,13
32,rolling_2024_2026,-0.18483845171563495,2.3712472046512927,5.914962599401474,VALID,1.54255563442839,1.2586689552128663,70,15
33,full_2021_2026,-0.2873929413260602,0.4862528003089043,3.739425923933758,VALID,1.0405088891430867,0.6319207258993988,164,21
33,rolling_2021_2023,-0.22260871192748777,-0.0719768238636058,2.467767358774614,VALID,-0.04552940823705254,-0.020060467861921265,87,11
33,rolling_2022_2024,-0.2873929413260605,0.1606011816299947,3.9535208461435145,VALID,0.13882244078623662,0.2968465643965195,85,15
33,rolling_2023_2025,-0.2873929413260602,0.5377610875691075,4.57601689181918,VALID,0.5137510281044424,0.6499152238743293,93,17
33,rolling_2024_2026,-0.25446024168975756,1.3523492468460463,4.0846214324937895,VALID,1.1367752575841834,1.0444494460068703,78,34
34,full_2021_2026,-0.2183059260412794,0.7973974836539718,3.028439503786431,VALID,1.398896399569709,0.7520266126021306,182,11
34,rolling_2021_2023,-0.2183059260412794,0.056189048228778606,2.2251167857679044,VALID,0.035798178317518525,0.15590602781572993,97,16
34,rolling_2022_2024,-0.21433947049400703,0.4013039589295773,3.0517190910748266,VALID,0.2683573271629147,0.44339148205115025,95,17
34,rolling_2023_2025,-0.21433947049400748,0.8710867763715054,3.127247624809296,VALID,0.6386132370848205,0.7506270190030705,103,15
34,rolling_2024_2026,-0.2084229198136779,1.8552713644351935,3.2657522700554185,VALID,1.314830824175587,1.1462998191204348,86,34
35,full_2021_2026,-0.28248891416619226,0.623726973435791,4.002496328709128,VALID,1.422602013874001,0.7561756789106454,156,19
35,rolling_2021_2023,-0.2550977484925524,-0.11200389788882183,1.7975871730560984,VALID,-0.08022689886967882,-0.09482870292499117,85,28
35,rolling_2022_2024,-0.22290045044089202,0.2608734039121196,3.155805865263695,VALID,0.17684156527729122,0.34078559994254753,83,20
35,rolling_2023_2025,-0.2229004504408919,0.8797092964678063,5.276133877903128,VALID,0.6762548488338829,0.7770556621505261,83,7
35,rolling_2024_2026,-0.18483845171563484,2.477438538774372,6.490222863765475,VALID,1.6325963601666698,1.2985024608099054,72,10
36,full_2021_2026,-0.23103139677767282,0.9620632178819631,5.91775762376694,VALID,1.9871865087253688,0.917616859430621,124,1
36,rolling_2021_2023,-0.2305727271945578,0.05495568480975941,2.7232179819222546,VALID,0.03699382846775845,0.15842769583192304,69,6
36,rolling_2022_2024,-0.23103139677767326,0.3910895917702336,5.478993582469993,VALID,0.28301049936325495,0.45702412131443987,67,2
36,rolling_2023_2025,-0.23103139677767326,0.919206348624431,8.40154851256947,VALID,0.7429151191272656,0.8249072749653615,71,1
36,rolling_2024_2026,-0.18483845171563473,2.75735571691846,9.615905519842242,VALID,1.8791817076732515,1.4224080803055223,56,1
37,full_2021_2026,-0.22684876248650665,0.9192213120926109,4.353510699207971,VALID,1.8085848206095352,0.8664853843216878,144,8
37,rolling_2021_2023,-0.18962997789112834,0.13643171796743833,2.2669990100411317,VALID,0.07647110341159147,0.23981043563981916,75,12
37,rolling_2022_2024,-0.22684876248650698,0.37227239386213257,3.609316376462548,VALID,0.2630962567000994,0.43699450774815385,77,13
37,rolling_2023_2025,-0.22684876248650676,0.8709615429043698,4.911079309933828,VALID,0.6822818375780888,0.7834750857104457,85,9
37,rolling_2024_2026,-0.18565320588683343,2.4376299851964705,6.161158415915421,VALID,1.6077627361272606,1.2883130458717869,70,13
38,full_2021_2026,-0.283577744840001,0.45441099565801707,3.6932583892938995,VALID,0.9364913773163888,0.5896377083041368,170,20
38,rolling_2021_2023,-0.26059603097713313,-0.15330725713063656,1.9747558848280728,VALID,-0.11096774024811895,-0.16639113996214955,93,27
38,rolling_2022_2024,-0.2477221805850437,0.26645342337918304,3.542992952719475,VALID,0.2021944640705815,0.36932241040455693,89,17
38,rolling_2023_2025,-0.24772218058504336,0.7161211863724765,4.879350829177046,VALID,0.6018035291138062,0.7180525769808782,89,13
38,rolling_2024_2026,-0.2263024021577733,1.5640384953874358,5.58098046230111,VALID,1.1771129160699019,1.0563639992815932,78,23
39,full_2021_2026,-0.2305727271945578,0.8905387448797913,4.733950237361448,VALID,1.7683970554711803,0.859309358766812,126,5
39,rolling_2021_2023,-0.2305727271945578,0.060474264753735525,2.3895306862692944,VALID,0.04075732054062153,0.1662881784100675,69,14
39,rolling_2022_2024,-0.18457045699478813,0.538361622791319,4.33261010768134,VALID,0.31379805272492,0.48870302729767146,69,4
39,rolling_2023_2025,-0.1848384517156344,1.3230249025371061,6.332475069932511,VALID,0.8797449791649754,0.919478835175844,67,1
39,rolling_2024_2026,-0.18483845171563473,2.5077552389349185,6.887115831896556,VALID,1.6586539379415624,1.318696581570276,58,8
40,full_2021_2026,-0.2351383435718547,0.7482711421120328,3.925366869287163,VALID,1.4198101621977397,0.752762604865595,160,15
40,rolling_2021_2023,-0.22136821161439046,-0.004598398727146756,1.8766739417577336,VALID,-0.002933857595518896,0.07465279909611021,85,23
40,rolling_2022_2024,-0.23513834357185437,0.28269757510390314,3.16029488126267,VALID,0.20371112963085625,0.37157925799512953,87,21
40,rolling_2023_2025,-0.23513834357185415,0.8501952768170372,4.7616701827067915,VALID,0.6917699373089679,0.7894427366426229,89,11
40,rolling_2024_2026,-0.21656540314581152,1.9032790039101728,6.063981717372001,VALID,1.4257175716891406,1.1933802008640935,76,17
41,full_2021_2026,-0.24078694039069481,0.8265520775417275,4.1437042210379005,VALID,1.6902802819212495,0.8323808518015324,132,13
41,rolling_2021_2023,-0.2312243102015501,0.08887059010627114,2.4651663150626937,VALID,0.06043740803132858,0.20644218040468384,75,11
41,rolling_2022_2024,-0.24078694039069504,0.36818683877613306,3.822229616960795,VALID,0.27725801230991953,0.4513744449068395,73,13
41,rolling_2023_2025,-0.24078694039069481,0.8960973812298618,5.1222197951684025,VALID,0.7570661917633603,0.8363024093780184,71,9
41,rolling_2024_2026,-0.19691780163806527,2.218096685000773,5.094974877387241,VALID,1.5356855516877466,1.2524329139502473,58,22
42,full_2021_2026,-0.26111478397166277,0.7231614567365788,4.667120908266185,VALID,1.5678983996567948,0.8011681924020149,154,9
42,rolling_2021_2023,-0.20792032203072897,0.004572862553282001,2.6858919327014945,VALID,0.0027454153389276925,0.08598600157742262,79,5
42,rolling_2022_2024,-0.2611147839716632,0.2489004783601593,4.5657368206408915,VALID,0.19890022809288865,0.36664949014037296,81,8
42,rolling_2023_2025,-0.2611147839716629,0.6517440419599859,5.530974666220183,VALID,0.5736333261385529,0.6994923594652984,93,11
