fill_id,order_id,decision_id,cycle_id,signal_date,fill_time,side,quantity,price,fees,trigger
FIL-39065F7052B0B5830643,ORD-5EB464035350D4806485,DEC-1345F73E8AB1E0A654E9,CYC-0D3558A6368A0D28592B,2023-02-24,2023-02-27 00:00:00,SELL,17000,6.341,53.8985,OPEN
FIL-180F8C01A6BD63EF1FAC,ORD-E9ADACD9F6AD21808D0F,DEC-3756820F3276FE0BBD6C,CYC-326765D14EC7B3239482,2023-03-06,2023-03-07 00:00:00,BUY,16800,6.4,53.76,OPEN
FIL-E68CDB186174955F789D,ORD-F0DFE801B410E4BCE208,DEC-E0CA0696595D5386C991,CYC-326765D14EC7B3239482,2023-03-13,2023-03-14 00:00:00,SELL,16800,6.242,52.43280000000001,OPEN
FIL-EA5B99E18A45A925C87A,ORD-CC8F19C051DC08A019C2,DEC-297A4ED6F506324667F2,CYC-E733BD018B5C412A73D9,2023-03-22,2023-03-23 00:00:00,BUY,16700,6.275,52.39625,OPEN
FIL-CD047A70E476329C1BD1,ORD-94BEBFFB2F6DF313B32F,DEC-9962822CC3C6E7797D12,CYC-E733BD018B5C412A73D9,2023-03-27,2023-03-28 00:00:00,SELL,16700,6.321,52.78035,OPEN
FIL-706088AA35AC0CA00119,ORD-B81D0ACE6B199DCD7160,DEC-DFCE27D423AA09148077,CYC-5F88499873EA1315354D,2023-03-29,2023-03-30 00:00:00,BUY,16800,6.279,52.7436,OPEN
FIL-0C0C9501C2341693A091,ORD-399F2A6DD714D549A75A,DEC-8516631DB39D1F27A2BF,CYC-5F88499873EA1315354D,2023-04-06,2023-04-07 00:00:00,SELL,16800,6.426,53.9784,OPEN
FIL-7BBF0055EEE4CF8FFBD2,ORD-067C15D805C30A142AD5,DEC-DD051F3C31E1DD92D37E,CYC-4C10346DE656EEC99EC3,2023-05-11,2023-05-12 00:00:00,BUY,17400,6.168,53.6616,OPEN
FIL-DCD16D99EC1C2433D6F8,ORD-FA9B096BF4A0D388739F,DEC-A9243857F7789B95A565,CYC-4C10346DE656EEC99EC3,2023-05-18,2023-05-19 00:00:00,SELL,17400,6.145,53.461499999999994,OPEN
FIL-AFBF4C9D54DA3C47C213,ORD-3FD54E1B934BDDA51911,DEC-939927902DCB1DE536FB,CYC-7F3261D0BAF40CBD630E,2023-07-10,2023-07-11 10:00:00,BUY,17600,6.077,53.4776,INTRADAY_LIMIT
FIL-AE2E90362B7B27D8149E,ORD-79AC39BACF7D7CB270B5,DEC-A25CE8791C4DA196618B,CYC-7F3261D0BAF40CBD630E,2023-07-17,2023-07-18 00:00:00,SELL,17600,6.111,53.776799999999994,OPEN
FIL-5D880E7465855B59BADC,ORD-4E41DBC8F8C36B2208CF,DEC-387E16ACD301C4F37BC4,CYC-E7B9301C7F2D529EA024,2023-07-18,2023-07-19 00:00:00,BUY,17700,6.094,53.931900000000006,OPEN
FIL-A65B4CFA4274E0011436,ORD-AF946F72331DB832775E,DEC-35B3C27550C8B015F525,CYC-E7B9301C7F2D529EA024,2023-07-25,2023-07-26 00:00:00,SELL,17700,6.117,54.13545,OPEN
FIL-4BA6C26BA9A098B8BA28,ORD-158D1AAFD3997F891F7F,DEC-8DE6FD51FF407F4526AA,CYC-72C19620981E0E304295,2023-09-15,2023-09-18 00:00:00,BUY,18600,5.8,53.94,OPEN
FIL-E18A56DF522C69B40B34,ORD-C718E8AE49D940FE34E0,DEC-0312AFAA99C993EBCE28,CYC-72C19620981E0E304295,2023-09-22,2023-09-25 00:00:00,SELL,18600,5.8,53.94,OPEN
FIL-7AC3EA4770C7BB942CDA,ORD-35826D4BD59128F33281,DEC-8425D564FEECE1DB584F,CYC-560027832971CE70E731,2023-10-12,2023-10-13 00:00:00,BUY,18700,5.746,53.725100000000005,OPEN
FIL-F8FC537F45DFC8E83E39,ORD-BFEBC71DB8C40A785D39,DEC-B644FFC2FFF2E7A575E9,CYC-560027832971CE70E731,2023-10-18,2023-10-19 00:00:00,SELL,18700,5.605,52.40675000000001,OPEN
FIL-140E0FA5AB008F1E9525,ORD-DA23695C181A57B7563F,DEC-649C101C499AA72EBD82,CYC-5F5E71F0CB14EC412AD6,2023-11-06,2023-11-07 00:00:00,BUY,18500,5.687,52.60475,OPEN
FIL-0A34C71A86BCAE783BA5,ORD-C386B017DE138060C216,DEC-5D217E76746B6CF50460,CYC-5F5E71F0CB14EC412AD6,2023-11-09,2023-11-10 00:00:00,SELL,18500,5.68,52.54,OPEN
FIL-18CC6A6C94840DCC5538,ORD-305A67C733519C577381,DEC-1EBDC41713B7CE249ED5,CYC-E0ABAC8D544120A75DC9,2023-12-15,2023-12-18 00:00:00,BUY,18900,5.52,52.163999999999994,OPEN
FIL-8028FEA9349B3FF2CD1C,ORD-D6AA5F037A57FAD8AF53,DEC-484E2743B43A56852DA2,CYC-E0ABAC8D544120A75DC9,2023-12-22,2023-12-25 00:00:00,SELL,18900,5.408,51.10560000000001,OPEN
FIL-B3A79E9AD24EE58C5CA6,ORD-89553818CCF264B76D70,DEC-7820C4960296130D5376,CYC-EBEAA3F81C5E5DF274BF,2024-03-14,2024-03-15 00:00:00,BUY,18800,5.463,51.3522,OPEN
FIL-D1C429A2961DA05A1A33,ORD-9704476E56B041095970,DEC-DCD24410776C980166C1,CYC-EBEAA3F81C5E5DF274BF,2024-03-21,2024-03-22 00:00:00,SELL,18800,5.547,52.141799999999996,OPEN
FIL-FEEF29D4E9D8013AB5D5,ORD-A96F63DC1E05814007DF,DEC-433FC38DF5B4E8DBC9DF,CYC-68EC35347E41EA118217,2024-06-03,2024-06-04 00:00:00,BUY,19700,5.289,52.09665,OPEN
FIL-B73DA263E08617E7E1E0,ORD-4DF2906B153FAF11D127,DEC-AF38C7FE59A984F2D044,CYC-68EC35347E41EA118217,2024-06-11,2024-06-12 00:00:00,SELL,19700,5.245,51.66325,OPEN
FIL-84901D39BBF81845A398,ORD-44F69517D1A893E80FB7,DEC-7AE94FE0A0E9641F3169,CYC-40716767EFCEF956AF26,2024-11-26,2024-11-27 00:00:00,BUY,17800,5.782,51.4598,OPEN
FIL-4C170A9F3F00065C64A8,ORD-5DF38503752343D04786,DEC-0DE684FA2313207C6CE9,CYC-40716767EFCEF956AF26,2024-12-03,2024-12-04 00:00:00,SELL,17800,6.02,53.577999999999996,OPEN
FIL-BE52FF5D25EA4DC9FED4,ORD-1EB27D78FDE51345842A,DEC-C1514D436667611E6E56,CYC-1D36BDF2EFEA4B268FD0,2025-01-23,2025-01-24 00:00:00,BUY,19200,5.569,53.4624,OPEN
FIL-880D926B7A1E610C9122,ORD-428345701481BD8AFAB0,DEC-E017D275A445F42736B7,CYC-1D36BDF2EFEA4B268FD0,2025-02-07,2025-02-10 00:00:00,SELL,19200,5.843,56.092800000000004,OPEN
FIL-F07B07185E0045E3F5F8,ORD-10516436A2ABF7843709,DEC-4CBEEB9412EA2F0CDA7F,CYC-892ABDB5DA81FA5B3AB2,2025-03-25,2025-03-26 00:00:00,BUY,18900,5.933,56.06685,OPEN
FIL-62FAA49CC9D4A2B56867,ORD-3F0F9614B519393B237B,DEC-F0346127F5C45DC26A3D,CYC-892ABDB5DA81FA5B3AB2,2025-04-01,2025-04-02 00:00:00,SELL,18900,5.879,55.556549999999994,OPEN
FIL-FC6DE45A57A1A78CCBC3,ORD-C141C865EEE088C4506B,DEC-2EF51A65FD65AB95D066,CYC-F675E7743E2581EC2BE1,2025-04-24,2025-04-25 10:00:00,BUY,19900,5.605,55.76975000000001,INTRADAY_LIMIT
FIL-AD5190813839A53AC024,ORD-07AC999BA83D50CF09D3,DEC-B4F54D6DF3EA393E447A,CYC-F675E7743E2581EC2BE1,2025-05-06,2025-05-07 00:00:00,SELL,19900,5.798,57.6901,OPEN
FIL-154F07FEF9036A278069,ORD-6ADE9767933E1987F278,DEC-6677C46903B28E112B46,CYC-110F41EA396C495605BD,2025-11-20,2025-11-21 00:00:00,BUY,16000,7.098,56.784,OPEN
FIL-463756B87E0937499E39,ORD-C3CCA8A119FFA1ED702D,DEC-1F290B3DE2ABCD5FBCDD,CYC-110F41EA396C495605BD,2025-11-27,2025-11-28 00:00:00,SELL,16000,7.048,56.384,OPEN
FIL-55DDD9F325669D716CCF,ORD-1C5FBB3EA277CF74BD31,DEC-090BB83BA30A71BC6698,CYC-02D90A92DEA7DE53ADB8,2026-04-02,2026-04-03 10:00:00,BUY,14900,7.672,57.156400000000005,INTRADAY_LIMIT
FIL-9F67B7315D7C33C654D7,ORD-D62EF59354DFB4A86CAC,DEC-8324825B4CC623DD0492,CYC-02D90A92DEA7DE53ADB8,2026-04-10,2026-04-13 00:00:00,SELL,14900,7.985,59.48825,OPEN
FIL-F29F58543C7702383053,ORD-8C66366850FD031E67BD,DEC-695F4F77D272B4985149,CYC-86F5863370D83EC389DB,2026-08-04,2026-08-05 00:00:00,BUY,15600,7.6,59.28,OPEN
FIL-9C41B27FAB2ADFF32401,ORD-6348646D09DE44FE5F1E,DEC-B747DA640FB71A9951F7,CYC-86F5863370D83EC389DB,2026-08-10,2026-08-11 00:00:00,SELL,15600,7.993,62.345400000000005,OPEN
FIL-C56385598EAE1F38AB3C,ORD-FD3D27524A16F0A9071D,DEC-D2C3B464ED13C36C1DD8,CYC-3FD789A28465FAF0F6F9,2026-09-03,2026-09-04 11:00:00,BUY,16000,7.781,62.248000000000005,INTRADAY_LIMIT
