sample_id,state,rejection,feasible,behavior_hash,cagr,maximum_drawdown,calmar,frequency_median,frequency_p10,closed_trades,pass_full_cagr,pass_full_drawdown,pass_s001_drawdown,pass_frequency_median,pass_frequency_p10,pass_discovery_cagr,pass_confirmation_cagr,pass_confirmation_drawdown,params
0,COMPLETE,,True,c62e1a2503806fa0a31319c843425ddbc5e8eaf9aa1a89c49f01c3fc5d546223,0.25621737682720713,-0.19518435759061392,1.312694213767918,7.0,4.0,164.0,True,True,True,True,True,True,True,True,"{""confirm_share_fraction"": 0.7423883834173866, ""confirmation_total"": 0.2486991589516462, ""entry_quantile"": 0.7211801402191694, ""entry_timing_total"": 0.1374093196826769, ""exit_quantile"": 0.4725067573582995, ""opp_spx_fraction"": 0.6370640585954841, ""opportunity_total"": 0.45163672242267927, ""risk_shibor_fraction"": 0.4906413065666082}"
1,COMPLETE,,False,1928847519eedf722c6fe6609a61e9fda85fdf90dd8e893c00939b9563afd20c,0.2109490168205741,-0.22872528575874318,0.9222811379196645,6.0,3.0,134.0,False,False,False,False,True,False,True,True,"{""confirm_share_fraction"": 0.6974408349817642, ""confirmation_total"": 0.23935539837021916, ""entry_quantile"": 0.7705298752200892, ""entry_timing_total"": 0.11637041187530366, ""exit_quantile"": 0.42113205987143915, ""opp_spx_fraction"": 0.6580661520186961, ""opportunity_total"": 0.41960793467469104, ""risk_shibor_fraction"": 0.4491543784191647}"
2,COMPLETE,,False,fed57b932305d9892f7ec6b3fffc0acaec724f3db84518663bb0d79c256e3cd0,0.21500421096282474,-0.23236952620140328,0.9252685344655418,7.0,4.0,154.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.22496694087194283, ""entry_quantile"": 0.7594187700485052, ""entry_timing_total"": 0.1435125001921404, ""exit_quantile"": 0.4749843351593737, ""opp_spx_fraction"": 0.5699878577867069, ""opportunity_total"": 0.4450586582966126, ""risk_shibor_fraction"": 0.440624093631292}"
3,COMPLETE,,False,f41ace3423283c61ea07d2dbead0316d6c27682d427f6571e2740125f03ceaa1,0.2104230138247396,-0.2726354509835598,0.7718109037750499,8.0,4.0,170.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.2818047473159201, ""entry_quantile"": 0.7165818031914447, ""entry_timing_total"": 0.10804802081949008, ""exit_quantile"": 0.5103386327394589, ""opp_spx_fraction"": 0.6908254193464477, ""opportunity_total"": 0.44098977571471765, ""risk_shibor_fraction"": 0.501101548840707}"
4,COMPLETE,,False,413da3f84dd3a95a6fae687e956d30b9301638082c30cd3c6ed6bedefccf32b0,0.2564686180330207,-0.22548557742801734,1.1374058640841194,6.0,4.0,137.0,True,False,False,False,True,True,True,True,"{""confirm_share_fraction"": 0.7441659686624664, ""confirmation_total"": 0.2780112509807684, ""entry_quantile"": 0.7439881736705775, ""entry_timing_total"": 0.1336558037605853, ""exit_quantile"": 0.45481239248329275, ""opp_spx_fraction"": 0.5649129058197159, ""opportunity_total"": 0.42667174364271404, ""risk_shibor_fraction"": 0.5562750710441307}"
5,COMPLETE,,False,68e245b274362d6a9429edcf325574fc4b91b6e69dd51a4b70170f14894835b0,0.20084684840616873,-0.2730460378033106,0.7355786958932151,6.0,4.0,152.0,False,False,False,False,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.2464538802298455, ""entry_quantile"": 0.7569103837316066, ""entry_timing_total"": 0.160646805832045, ""exit_quantile"": 0.4378614683856911, ""opp_spx_fraction"": 0.6801176787294627, ""opportunity_total"": 0.47353019893192394, ""risk_shibor_fraction"": 0.423141349847813}"
6,COMPLETE,,False,8373b44d1a15f00ee715f08d22ef62a7eefacd58960534b7323d2ffc385a532f,0.21460701792433157,-0.2726785763684161,0.78703292639454,6.0,4.0,149.0,False,False,False,False,True,False,True,True,"{""confirm_share_fraction"": 0.7064454990257195, ""confirmation_total"": 0.23976337055491237, ""entry_quantile"": 0.7717471784900303, ""entry_timing_total"": 0.15969740266327084, ""exit_quantile"": 0.4483212750709982, ""opp_spx_fraction"": 0.67391636758929, ""opportunity_total"": 0.4361234630114671, ""risk_shibor_fraction"": 0.5100433425638145}"
7,REJECTED,RISK_WEIGHT_OUT_OF_RANGE,,,,,,,,,,,,,,,,,"{""confirm_share_fraction"": 0.7127536167719632, ""confirmation_total"": 0.28058756204838314, ""entry_quantile"": 0.7058226467879296, ""entry_timing_total"": 0.16576001481681388, ""exit_quantile"": 0.5231615692303692, ""opp_spx_fraction"": 0.6741308012803501, ""opportunity_total"": 0.47774188884531765, ""risk_shibor_fraction"": 0.5013816493166049}"
8,COMPLETE,,False,e6aa58d5f740d3c18f31604bd28cc9afdab40e915036477aa90fd431ea078620,0.16541997245297946,-0.2806420039614217,0.5894341193334652,7.0,5.0,166.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.23799179787874541, ""entry_quantile"": 0.7575140826958339, ""entry_timing_total"": 0.12801116737219972, ""exit_quantile"": 0.5005647654343329, ""opp_spx_fraction"": 0.6982211042742592, ""opportunity_total"": 0.448709432063703, ""risk_shibor_fraction"": 0.4642820338521656}"
9,COMPLETE,,False,49ca611fa6e5334b73f8cbb55538e370b8e908f5010955f3c8b27a6186d2ad33,0.23605794508050204,-0.23014540455108334,1.0256904566091667,6.0,4.0,150.0,False,False,False,False,True,True,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.2607185633555006, ""entry_quantile"": 0.7577635510583233, ""entry_timing_total"": 0.13535398636270068, ""exit_quantile"": 0.4572294587155421, ""opp_spx_fraction"": 0.6957741707652093, ""opportunity_total"": 0.4670483393598723, ""risk_shibor_fraction"": 0.47170333559204886}"
10,COMPLETE,,False,4b33e645504e00dbee05990e77eecce063d3a113c1967a9203685e615f3d5620,0.17349904919060455,-0.25495481791375363,0.6805090039494605,8.0,5.0,177.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.6978487952997792, ""confirmation_total"": 0.21362228138469322, ""entry_quantile"": 0.7238575368979454, ""entry_timing_total"": 0.11632891705543877, ""exit_quantile"": 0.5109581239385553, ""opp_spx_fraction"": 0.5871649514336412, ""opportunity_total"": 0.41528679290824516, ""risk_shibor_fraction"": 0.520313321355409}"
11,COMPLETE,,False,70122ad2d789bce8c3112685c96c01c245ae3d11ca5af98e1a65404ef808b0f5,0.18335344884012383,-0.31541392554512726,0.5813105699858863,9.0,6.0,190.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.6867132926262551, ""confirmation_total"": 0.22098275899898656, ""entry_quantile"": 0.6818501814041338, ""entry_timing_total"": 0.15412011699296435, ""exit_quantile"": 0.4761478858067372, ""opp_spx_fraction"": 0.5718343782433801, ""opportunity_total"": 0.43236128997615053, ""risk_shibor_fraction"": 0.5260836534452813}"
12,COMPLETE,,False,02cf1f6e904288a32e642735fbf4cefe8239dd827b63efefe6479a8587846a25,0.2596786811780094,-0.2518879411013115,1.0309293888490056,7.0,4.0,150.0,True,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.2687093231500041, ""entry_quantile"": 0.7208001648934114, ""entry_timing_total"": 0.15219182628130015, ""exit_quantile"": 0.43646571207457013, ""opp_spx_fraction"": 0.5817513183435197, ""opportunity_total"": 0.42754667965812004, ""risk_shibor_fraction"": 0.4351599811429217}"
13,COMPLETE,,False,df86f19be528b083369c7cdcfbcfdec0be55ad703bc78fb292c7b2cb9febdc44,0.17899917673558363,-0.272880561486078,0.6559616257045702,7.0,4.0,162.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.6927150401929529, ""confirmation_total"": 0.23622278968367164, ""entry_quantile"": 0.7711256737082198, ""entry_timing_total"": 0.16619209946797686, ""exit_quantile"": 0.45180270992584565, ""opp_spx_fraction"": 0.6718359254857799, ""opportunity_total"": 0.4872628873723403, ""risk_shibor_fraction"": 0.5248912758686235}"
14,COMPLETE,,False,a14fdbe4e55187e3df8e61912402e727057a974fd463b4278adde6132dad4bb8,0.2365047369131621,-0.30951678338746313,0.7641095721038745,8.0,5.0,179.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.25269474667553915, ""entry_quantile"": 0.6866061570288354, ""entry_timing_total"": 0.11287494098884251, ""exit_quantile"": 0.45986246130554403, ""opp_spx_fraction"": 0.6186402429696367, ""opportunity_total"": 0.4790762294402302, ""risk_shibor_fraction"": 0.423348955176564}"
15,COMPLETE,,False,a0e001d369db0adc6dd00a26d30b902810d2728f028ceedfd121cd60d3fe7121,0.23946671458708346,-0.3029543234322025,0.790438346857503,9.0,6.0,190.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.6987247756698407, ""confirmation_total"": 0.25662557450685763, ""entry_quantile"": 0.6688031106235187, ""entry_timing_total"": 0.12820430908553795, ""exit_quantile"": 0.4614670595879503, ""opp_spx_fraction"": 0.6467956586782629, ""opportunity_total"": 0.45841468322385825, ""risk_shibor_fraction"": 0.44880884940481136}"
16,COMPLETE,,False,3bc4f59fd06384f2e0d5397df277c6ca8e3d50189ab467f3fd3d4057dc66f242,0.23505785914254984,-0.22410646538798007,1.048866924636067,6.0,3.0,138.0,False,False,False,False,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.26136212387831054, ""entry_quantile"": 0.7652946654230286, ""entry_timing_total"": 0.13997986344382712, ""exit_quantile"": 0.4454564957837414, ""opp_spx_fraction"": 0.6704489455270046, ""opportunity_total"": 0.42642736772334155, ""risk_shibor_fraction"": 0.5273229043387065}"
17,COMPLETE,,False,43c05af20ca2baf237b9870f709dd4d5e3aa96b2e74ed50757e258878dd39274,0.23347519094677116,-0.22279805807354813,1.047922917127484,6.0,3.0,141.0,False,False,False,False,True,True,True,True,"{""confirm_share_fraction"": 0.6923427477313734, ""confirmation_total"": 0.2629815847822268, ""entry_quantile"": 0.7646309454980988, ""entry_timing_total"": 0.12354930601868325, ""exit_quantile"": 0.4247280233879026, ""opp_spx_fraction"": 0.681534137547731, ""opportunity_total"": 0.41789861960062175, ""risk_shibor_fraction"": 0.4864569402896186}"
18,COMPLETE,,False,9dfe4c11bb9852b98898c59c6672500cf751cd12aa746ba2217c2bf1f2f90a36,0.2265359890762182,-0.3318415221226695,0.6826631809881714,8.0,5.0,176.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.6981899382651756, ""confirmation_total"": 0.2747489394277727, ""entry_quantile"": 0.6803027486467972, ""entry_timing_total"": 0.12518031303587157, ""exit_quantile"": 0.4412906140971784, ""opp_spx_fraction"": 0.6145376441925569, ""opportunity_total"": 0.48640209084004943, ""risk_shibor_fraction"": 0.5435929474932927}"
19,COMPLETE,,False,e07c9f662c181743676b773c81bf3670dd1838f98a00b78a65907960a8878273,0.1700256811452836,-0.2792653071507756,0.6088320918913376,9.0,6.0,199.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.23226195213897746, ""entry_quantile"": 0.7018094731310296, ""entry_timing_total"": 0.15838376132184903, ""exit_quantile"": 0.4950702134203982, ""opp_spx_fraction"": 0.6910938342210534, ""opportunity_total"": 0.4822043378083375, ""risk_shibor_fraction"": 0.4301714610490465}"
20,COMPLETE,,False,8f395193bc05f28238e774c9b501ec53fef4593dbb04ad2bcf20585a866c49c1,0.24817211275818107,-0.22366587583665387,1.1095662752749302,7.0,5.0,169.0,True,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.2532255746987114, ""entry_quantile"": 0.700461218646591, ""entry_timing_total"": 0.11330818619772569, ""exit_quantile"": 0.46971369414280084, ""opp_spx_fraction"": 0.6147135910017449, ""opportunity_total"": 0.4488356656248612, ""risk_shibor_fraction"": 0.5585081760395486}"
21,COMPLETE,,False,6395b8fee2945ad3c6ecc274b9e986ab1485a5fd09e3bcacf3655ec0c3183b1e,0.23345052469564087,-0.2591209243272915,0.9009327413511895,7.0,4.0,155.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.6864948273445168, ""confirmation_total"": 0.27410551655726295, ""entry_quantile"": 0.7370937166638825, ""entry_timing_total"": 0.1442153181712435, ""exit_quantile"": 0.44409195905548665, ""opp_spx_fraction"": 0.6413757943906305, ""opportunity_total"": 0.4717379173063318, ""risk_shibor_fraction"": 0.4973208075419743}"
22,COMPLETE,,False,0eeacd9f9d7c240e80fb325833767ff2b1b0e9608f70f653957c202970cc2d2a,0.18906666651333137,-0.29085028315971606,0.6500480744229093,6.0,4.0,151.0,False,False,False,False,True,False,True,True,"{""confirm_share_fraction"": 0.7084311197233683, ""confirmation_total"": 0.2131339927638872, ""entry_quantile"": 0.7308065752395942, ""entry_timing_total"": 0.10885808846433681, ""exit_quantile"": 0.4248720923888477, ""opp_spx_fraction"": 0.6024425550587129, ""opportunity_total"": 0.44468596188762116, ""risk_shibor_fraction"": 0.5472935423181748}"
23,COMPLETE,,False,05862685265b664eaac9c993e9ed4f98f2ea6083b5f3f9140efba13047aa1f26,0.2251837827985066,-0.3058908203543974,0.7361573732013741,9.0,6.0,197.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.22893341406616172, ""entry_quantile"": 0.6771294071252453, ""entry_timing_total"": 0.12953780722809807, ""exit_quantile"": 0.49736979567741035, ""opp_spx_fraction"": 0.6915040097668986, ""opportunity_total"": 0.44928212381243543, ""risk_shibor_fraction"": 0.44721035438252954}"
24,COMPLETE,,False,2214f68737f54a94a1f4cbb83eeef7dc845c03cbaea70c253151456f111ee01f,0.2121540828616737,-0.2565249150380273,0.8270311007810837,7.0,4.0,151.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.25299845075450444, ""entry_quantile"": 0.768588079800846, ""entry_timing_total"": 0.1175807050650585, ""exit_quantile"": 0.5079731764316615, ""opp_spx_fraction"": 0.6461483148839542, ""opportunity_total"": 0.47237282515480106, ""risk_shibor_fraction"": 0.48735388355006776}"
25,COMPLETE,,False,f6bc46d2f3ca6446f2378a3dd43282a0e082bc0b210cfdc1125f257282b30b64,0.26645798212346405,-0.23516482615534673,1.1330690328129491,8.0,5.0,178.0,True,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.7334154756981031, ""confirmation_total"": 0.24872305801993072, ""entry_quantile"": 0.6971011890145531, ""entry_timing_total"": 0.1420147577502046, ""exit_quantile"": 0.43317477527708503, ""opp_spx_fraction"": 0.6687835805399545, ""opportunity_total"": 0.4858670136929037, ""risk_shibor_fraction"": 0.5218079990900061}"
26,COMPLETE,,False,16bdf166565e1d0ca9c3192f5a21456f0853260f2615b15d20c48d3d90c30b72,0.21833478740194057,-0.28762093173589953,0.7591060430971026,8.0,5.0,171.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.22682564449678466, ""entry_quantile"": 0.7054039301656854, ""entry_timing_total"": 0.14331367503314876, ""exit_quantile"": 0.4473484940281971, ""opp_spx_fraction"": 0.6829497691749034, ""opportunity_total"": 0.4457853996567374, ""risk_shibor_fraction"": 0.5244489658160512}"
27,COMPLETE,,False,bcb59c7260eaad7ef081e2b89b66f15bf58573303cfd222a138e6b98393170b1,0.19000224717700487,-0.2532710221997595,0.7501933917538605,8.0,5.0,174.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.6852631898413917, ""confirmation_total"": 0.2337996469009667, ""entry_quantile"": 0.6875365265401356, ""entry_timing_total"": 0.11720968082372975, ""exit_quantile"": 0.46599469623036877, ""opp_spx_fraction"": 0.5913154005577909, ""opportunity_total"": 0.42725669042159564, ""risk_shibor_fraction"": 0.4976203367528833}"
28,COMPLETE,,False,a545b5747951e3dcb718bf1b2ee0555540f9df91964c359b1a3a98658f3295e4,0.20492512484713377,-0.2671292610024747,0.7671384410606943,6.0,4.0,151.0,False,False,False,False,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.22211836402396976, ""entry_quantile"": 0.7519669121054371, ""entry_timing_total"": 0.11949397790785096, ""exit_quantile"": 0.48121952364049264, ""opp_spx_fraction"": 0.5806399111405224, ""opportunity_total"": 0.45963022428772127, ""risk_shibor_fraction"": 0.504122702981906}"
29,COMPLETE,,False,681585904097ec802f701c74f26ef6e5a228e331066162961c34733dfb997aab,0.1978371534280059,-0.2513770786098558,0.7870134959084899,7.0,4.0,153.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.24087443941327646, ""entry_quantile"": 0.7459609289181204, ""entry_timing_total"": 0.14243965752257567, ""exit_quantile"": 0.4592327153632211, ""opp_spx_fraction"": 0.5932082413685018, ""opportunity_total"": 0.4494040552898523, ""risk_shibor_fraction"": 0.49867745984928147}"
30,COMPLETE,,False,edb381a439547c0aea8a499fe7c6e6522d4a20b6bb269cc4a18df34b06af643d,0.21980885322808508,-0.2566935383320892,0.8563084784148882,7.0,5.0,164.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.6812905910331241, ""confirmation_total"": 0.2264910244864283, ""entry_quantile"": 0.7172992366043915, ""entry_timing_total"": 0.10779832414936535, ""exit_quantile"": 0.4492414325646817, ""opp_spx_fraction"": 0.6902182863334806, ""opportunity_total"": 0.4203983368901397, ""risk_shibor_fraction"": 0.4396255742029067}"
31,COMPLETE,,False,446fc6207086eb9a0c3e780cda06568080ac072405b25338f822e8f66915604f,0.20631462000060008,-0.28372112985184383,0.7271739687077075,7.0,5.0,167.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.21403082327439168, ""entry_quantile"": 0.7330915029828048, ""entry_timing_total"": 0.15361186090530426, ""exit_quantile"": 0.4753264200812292, ""opp_spx_fraction"": 0.5681302641237878, ""opportunity_total"": 0.4605598112083137, ""risk_shibor_fraction"": 0.47674748303047265}"
32,COMPLETE,,False,efce56a6c3e6c08388875e328929d3d176dc52ca7f64a9fb9795bb234d574433,0.1869752816433845,-0.29876550015169756,0.6258262133628153,8.0,5.0,179.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.23153226111663452, ""entry_quantile"": 0.7354676984579791, ""entry_timing_total"": 0.14457285381792756, ""exit_quantile"": 0.5022184679854987, ""opp_spx_fraction"": 0.7012845238087965, ""opportunity_total"": 0.4389885848700726, ""risk_shibor_fraction"": 0.4410455862139501}"
33,COMPLETE,,False,95004f057888aaf6eb03fe0660a34797ebc34dee4d5a0241bc342da82b17632f,0.19795126151391007,-0.3162755029995584,0.6258823703908122,9.0,6.0,191.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.22161265016407417, ""entry_quantile"": 0.6979895525319453, ""entry_timing_total"": 0.1603713630437688, ""exit_quantile"": 0.5122740812089518, ""opp_spx_fraction"": 0.6522411646326093, ""opportunity_total"": 0.42290021402938505, ""risk_shibor_fraction"": 0.4867877824425367}"
34,COMPLETE,,False,f4e9446c805768b40ff174da6fd9ea1a00b59491ccfd28644511664cf7fb2eb2,0.21174251996341065,-0.23801122988300183,0.8896324768688268,6.0,3.0,142.0,False,False,False,False,True,False,True,True,"{""confirm_share_fraction"": 0.7474548177333045, ""confirmation_total"": 0.22160732200757838, ""entry_quantile"": 0.7682464368075019, ""entry_timing_total"": 0.11580590839807901, ""exit_quantile"": 0.43064086986038624, ""opp_spx_fraction"": 0.6181493862880154, ""opportunity_total"": 0.44976012698444473, ""risk_shibor_fraction"": 0.5496808400522366}"
35,COMPLETE,,False,8fd5eaf60f93f7a64d8f7b1e44f09eeb56dddd74ef64e1e16d1bd74be4156ff3,0.23209703921019154,-0.2707152819731209,0.8573473854838984,5.0,3.0,128.0,False,False,False,False,True,False,True,True,"{""confirm_share_fraction"": 0.7384173113396985, ""confirmation_total"": 0.2627269820315685, ""entry_quantile"": 0.7603164856357967, ""entry_timing_total"": 0.11866483163837865, ""exit_quantile"": 0.4237281215115261, ""opp_spx_fraction"": 0.5794546837904867, ""opportunity_total"": 0.47065324450951274, ""risk_shibor_fraction"": 0.518120269430252}"
36,COMPLETE,,False,76d3bbac36b7b833700ce016b95269bc6e0b524f31116a79f1ac1fa3e2ad17da,0.16894743071826968,-0.2899205055032871,0.5827370865851162,6.0,3.0,143.0,False,False,False,False,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.22262949991869463, ""entry_quantile"": 0.7600769774976096, ""entry_timing_total"": 0.10888563650346443, ""exit_quantile"": 0.46370624114617776, ""opp_spx_fraction"": 0.6175755174791422, ""opportunity_total"": 0.423378902922036, ""risk_shibor_fraction"": 0.5190645822953153}"
37,COMPLETE,,False,b2ee70a0da76a7cf366384290cf0034a1b25e7ae6e198a64dd4c4511bff44e70,0.21096113983439557,-0.22891456339302652,0.921571509944492,9.0,5.0,195.0,False,False,False,True,True,True,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.21351083690596778, ""entry_quantile"": 0.6847415822523688, ""entry_timing_total"": 0.10744878189669897, ""exit_quantile"": 0.5242365162408925, ""opp_spx_fraction"": 0.5897842189463564, ""opportunity_total"": 0.48240205565775085, ""risk_shibor_fraction"": 0.4455801967692046}"
38,COMPLETE,,False,664a7f492cf7e4413ad8adf8bb82d169f4c050fcc9af5d13fc9f9a3f30caf15d,0.269998858004719,-0.25238777949597524,1.0697778574854675,7.0,5.0,163.0,True,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.26710503639191396, ""entry_quantile"": 0.7133269983391582, ""entry_timing_total"": 0.14595518612388317, ""exit_quantile"": 0.4345029865775155, ""opp_spx_fraction"": 0.7011531376760896, ""opportunity_total"": 0.4518253733946019, ""risk_shibor_fraction"": 0.438248499063155}"
39,COMPLETE,,False,8a3805b09f90308f8b5e255720ca472f8552550bc0c3e113908e8fd33c3e690e,0.1959491345983304,-0.2222501747432153,0.8816602048782516,6.0,3.0,138.0,False,False,False,False,True,True,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.22939709539514752, ""entry_quantile"": 0.7655325744936095, ""entry_timing_total"": 0.13501898847214128, ""exit_quantile"": 0.46576942463832677, ""opp_spx_fraction"": 0.5727803611726172, ""opportunity_total"": 0.465316779486633, ""risk_shibor_fraction"": 0.482101564949301}"
40,COMPLETE,,False,fdee4b3eff95ee9d34162d7e1b01aa63d9a94d562003daf91a0047afb1bf34ca,0.28273888099342326,-0.22267155953093987,1.2697574921063826,7.0,4.0,165.0,True,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.28464993461286375, ""entry_quantile"": 0.7007898471113949, ""entry_timing_total"": 0.11027257459300446, ""exit_quantile"": 0.46452321373784083, ""opp_spx_fraction"": 0.6813966905370087, ""opportunity_total"": 0.4330615623893291, ""risk_shibor_fraction"": 0.5068103945136053}"
41,COMPLETE,,False,5a36dea4c291c2d18ce099434ac40a9e35ecc1223df21fc05239e88e85c87490,0.21056594594537814,-0.2404854495589398,0.8755870524872283,8.0,6.0,182.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.2162438753665195, ""entry_quantile"": 0.6877634155885721, ""entry_timing_total"": 0.12226335643999353, ""exit_quantile"": 0.4552268465121096, ""opp_spx_fraction"": 0.6039326547770235, ""opportunity_total"": 0.4772556966725709, ""risk_shibor_fraction"": 0.5521850597009224}"
42,COMPLETE,,False,197e768ac3ac540b704f99d30cf9573315ba41d296f8342be7dd549cdc0b9928,0.19206786759447736,-0.23304175692395335,0.8241779075547964,7.0,4.0,151.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.7204021726381306, ""confirmation_total"": 0.25175952774240473, ""entry_quantile"": 0.7619071095083946, ""entry_timing_total"": 0.1186469214704319, ""exit_quantile"": 0.5189518983926329, ""opp_spx_fraction"": 0.5913914586138751, ""opportunity_total"": 0.47241628672837843, ""risk_shibor_fraction"": 0.537187003754364}"
43,COMPLETE,,False,91e9e514d3746bf9644a6b9f14d442cc5784532ac6c2edbb4cb84ffad97dacdf,0.202328237740538,-0.24212688455711384,0.835628964171519,6.0,4.0,149.0,False,False,False,False,True,False,True,True,"{""confirm_share_fraction"": 0.7222801881995086, ""confirmation_total"": 0.24334738873052775, ""entry_quantile"": 0.7706234458143001, ""entry_timing_total"": 0.1519887734789697, ""exit_quantile"": 0.43907045361211733, ""opp_spx_fraction"": 0.7104109803736789, ""opportunity_total"": 0.4287693332123047, ""risk_shibor_fraction"": 0.49913528167393}"
44,COMPLETE,,False,0b30e139ce23e1d0802950b3f466670fa25bd4a1aa6f69803435d11bbfc594a1,0.19896832042395718,-0.2595907526245813,0.7664692151484458,7.0,4.0,155.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.6867303422043513, ""confirmation_total"": 0.22078894309096583, ""entry_quantile"": 0.7513920875457262, ""entry_timing_total"": 0.11087821146695384, ""exit_quantile"": 0.46784539646414197, ""opp_spx_fraction"": 0.5953903065571089, ""opportunity_total"": 0.47016965419310763, ""risk_shibor_fraction"": 0.4617584563192038}"
45,COMPLETE,,False,ebc918cf58e1190cb193b92fddac8fa2638afec745d9e06e92fe85b46eda31a2,0.22527279673447853,-0.24766275849922503,0.909594959288897,6.0,4.0,147.0,False,False,False,False,True,True,True,True,"{""confirm_share_fraction"": 0.75, ""confirmation_total"": 0.24428571352171935, ""entry_quantile"": 0.7547958326803118, ""entry_timing_total"": 0.16502203334029678, ""exit_quantile"": 0.4508561336560193, ""opp_spx_fraction"": 0.5657605431564436, ""opportunity_total"": 0.4217759063385993, ""risk_shibor_fraction"": 0.4458167174070569}"
46,COMPLETE,,False,cd09125d8b151b5da70b34f59249ab9779da61b728395633db599c8a149bfa97,0.21682614894004892,-0.2582421942205011,0.8396232443522033,7.0,5.0,170.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.7401090061667762, ""confirmation_total"": 0.28518793491176614, ""entry_quantile"": 0.7059552533117917, ""entry_timing_total"": 0.15409297332594962, ""exit_quantile"": 0.46636017141282227, ""opp_spx_fraction"": 0.6729687787237735, ""opportunity_total"": 0.43429838740820015, ""risk_shibor_fraction"": 0.5372557759649657}"
47,COMPLETE,,False,92d6c25094274ed780ccb8b5186d28c85dcfaefde7d8ba126061c5ee59dd7925,0.21337748925732214,-0.3180782369353804,0.6708333500373089,7.0,5.0,170.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.70111712460959, ""confirmation_total"": 0.2228980528552943, ""entry_quantile"": 0.725776955920246, ""entry_timing_total"": 0.1551042288513519, ""exit_quantile"": 0.42997590856774826, ""opp_spx_fraction"": 0.679198378559833, ""opportunity_total"": 0.45486880211493885, ""risk_shibor_fraction"": 0.4382285221985272}"
48,COMPLETE,,False,b765c21da37c29f9cc6ae823908d2bdb968c4d88b2371af595e8720dfa27045b,0.20731002313882407,-0.27298216168651745,0.7594269964675977,7.0,4.0,166.0,False,False,False,True,True,False,True,True,"{""confirm_share_fraction"": 0.6741970433272377, ""confirmation_total"": 0.24544756237281518, ""entry_quantile"": 0.726469217878201, ""entry_timing_total"": 0.1085844430218903, ""exit_quantile"": 0.49621742109748385, ""opp_spx_fraction"": 0.5904612985117336, ""opportunity_total"": 0.4520490219422945, ""risk_shibor_fraction"": 0.4616574892541029}"
