date,known_close,efficiency_ratio,direction_return,regime,forward_1d,forward_5d,forward_20d
2021-08-05,2.1759689,0.19101834282099903,0.08436932532476615,trend_up,0.004642765024503559,0.027211761671395385,0.059969048233170064
2021-08-06,2.1734462,0.1668822768434666,0.07129041171594364,trend_up,0.003979460847240102,0.02272143774069324,0.04967907573812602
2021-08-09,2.183537,0.20734908136482885,0.08829281922324661,trend_up,0.006776627029791538,0.013553254059583075,0.054596598900396254
2021-08-10,2.1922263,0.18598382749326137,0.07593891869583169,trend_up,0.007620015240030531,-0.015494030988062013,0.07048514097028202
2021-08-11,2.2070822,0.19034852546916856,0.0777443197372023,trend_up,0.003907234686160832,-0.01877993445928927,0.06919586589362225
2021-08-12,2.2239002,0.2010582010582007,0.08299208299208294,trend_up,0.00025109855618321575,-0.020464532328939078,0.0743251726302574
2021-08-13,2.2325895,0.21393361813999312,0.08900738310090239,trend_up,-0.0050207104305258765,-0.02497803439186641,0.07367892556796773
2021-08-16,2.2331501,0.22531477799867408,0.0933168656511596,trend_up,-0.022076447584205905,-0.005929103065472452,0.08275514065850897
2021-08-17,2.2219381,0.22046204620461976,0.09202369472379113,trend_up,0.004256965944272384,0.027218782249742057,0.09494324045407643
2021-08-18,2.1728856,0.14824120603015023,0.06483516483516483,trend_up,0.0021836865767501656,0.03108542068079645,0.09492614001284516
2021-08-19,2.1821355,0.13603058298821227,0.05803207393313392,trend_up,-0.004357856959753881,0.024480902332735255,0.07267367341707254
2021-08-20,2.1869006,0.13767885532591367,0.05875966888315909,trend_up,0.01441812564366618,0.03681771369721942,0.0686148300720908
2021-08-23,2.1773704,0.10840282232200119,0.045491251682368894,trend_up,0.010532994923857952,0.02918781725888331,0.06383248730964475
2021-08-24,2.208764,0.1403780601177562,0.06099367173825243,trend_up,0.008037171920130426,0.0224789652141153,0.05852065804345097
2021-08-25,2.2320289,0.14855739717618135,0.06471453402861349,trend_up,-0.004235704497321469,0.005730659025787954,0.03450853369876694
2021-08-26,2.2499681,0.16193353474320177,0.07155252970230941,trend_up,0.007631677718003438,0.028274740397848275,0.010258976604528902
2021-08-27,2.2404379,0.16616130988477815,0.07360644728005372,trend_up,0.006953066799106011,0.015271914576607815,0.0032282095852991244
2021-08-30,2.2575362,0.18660287081339702,0.08398384925975777,trend_up,0.003945745992601779,0.017016029593095006,-0.026140567200986342
2021-08-31,2.273233,0.19167904903417501,0.08640321500334891,trend_up,-0.008474576271186529,0.03524932449029716,-0.02124785065094581
2021-09-01,2.2822026,0.19455137696180022,0.08777555110220447,trend_up,0.018084974606713766,0.050786572525703066,-0.014245014245014231
2021-09-02,2.2628619,0.1798771570634681,0.0824617860016088,trend_up,-0.005110110719065641,0.041124224358194406,-0.03260737315975193
2021-09-03,2.3037857,0.21585160202360829,0.10307341296470285,trend_up,0.008682891035832085,0.04610492845786962,-0.046349516937752355
2021-09-06,2.2920131,0.18002853067047056,0.0836204611714817,trend_up,0.021944713870029053,0.04061590688651795,-0.05031522793404464
2021-09-07,2.3119144,0.2088160497315622,0.09841523505127192,trend_up,0.006406453909123311,0.00699964408589393,-0.0672677660457941
2021-09-08,2.3626487,0.2785891430146034,0.1362901051496359,trend_up,0.008723329010963177,0.00483319580337116,-0.06848992101850748
2021-09-09,2.3777849,0.3214583913164476,0.15761462882096056,trend_up,-0.00035059016010285937,-0.021970316699777892,-0.07374079700829728
2021-09-10,2.3985271,0.3268912203202639,0.16058592160585916,trend_up,0.0033902267944823095,-0.029576806172550762,-0.06616787467851282
2021-09-13,2.3976862,0.31174317093776294,0.1486504632738015,trend_up,-0.011068391005475964,-0.02330187580100196,-0.06967260864499614
2021-09-14,2.4058149,0.3117431709377632,0.14807383627608361,trend_up,0.004241281809613362,-0.006950989632422355,-0.06173421300659754
2021-09-15,2.3791864,0.2687395891171563,0.12872340425531914,trend_up,-0.018183951196621084,-0.02580947911778475,-0.07285312060065674
2021-09-16,2.3892771999999995,0.2636287391668983,0.12438992217385536,trend_up,-0.008125224041104051,-0.03512964511889116,-0.04779543553590637
2021-09-17,2.3458307,0.21997300944669337,0.10788985967699238,trend_up,0.009878327912299811,-0.026623298397783546,-0.03854957234068179
2021-09-22,2.3267703,0.18502558577969275,0.09022852639873924,trend_up,0.005487295717523377,-0.057855183108672326,-0.05642371466062279
2021-09-23,2.3497549,0.2015831134564641,0.10027562672266699,trend_up,-0.014829754419266705,-0.054573496262901755,-0.0727251156720844
2021-09-24,2.3626487,0.22975119110640516,0.11479962967861379,trend_up,-0.02757707129094422,-0.04166666666666674,-0.049253371868978824
2021-09-27,2.3276112,0.18261769270563905,0.09291918926033182,trend_up,0.0006191950464395912,-0.015356037151702862,-0.018575851393188847
2021-09-28,2.2634225,0.140149625935162,0.0748036736323705,trend_up,-0.022524752475247434,-0.03490099009900993,-0.028712871287128627
2021-09-29,2.264824,0.15970640344216627,0.08470935696066584,trend_up,0.008989617624715063,-0.008229931628260467,-0.00303874398581927
2021-09-30,2.2138094,0.09882583170254398,0.053909794502268404,range,-0.0013803488518008278,-0.013427029740243346,-0.0038900740368928988
2021-10-08,2.2337107,0.11447811447811436,0.0635259575603897,trend_up,-0.0008796179944710047,-0.007036943955767705,-0.010681075647147598
2021-10-11,2.2306274,0.0968056571567909,0.052506282237799295,range,-0.01924286253301466,-0.003144258583825832,-0.006791598541063926
2021-10-12,2.2286653,0.0978764949963387,0.05311258278145692,range,0.004488330341113178,0.024365221851756935,0.019107463452167073
2021-10-13,2.1857794,0.043727598566308055,0.024031516743269865,range,0.0037022852036259213,0.01940508106727945,0.012000510660028052
2021-10-14,2.1955899,0.0267509727626458,0.014243169752686802,range,0.005087763927753786,0.012973798015772031,0.016662426863393476
2021-10-15,2.2037186,0.016224188790560708,0.008465879938430065,range,0.0030372057706908873,0.0001265502404454999,0.017084282460136713
2021-10-18,2.2149306,0.038698545723441294,0.020271142672692255,range,0.007822356800403885,0.005425182942215612,0.006560686348725753
2021-10-19,2.2216578,0.04011813930593158,0.020997037227875825,range,-0.0003755633450177598,-0.0008763144717075511,-0.008012018027040657
2021-10-20,2.2390364000000003,0.05201750121536228,0.027527656290198266,range,-0.0026299311208515253,-0.00939261114589851,-0.0017532874139009058
2021-10-21,2.2381955,0.06260741468205223,0.032988357050452555,range,-0.0076594676042188725,-0.01858362631843291,0.0007533902561527306
2021-10-22,2.2323092,0.0550795593635249,0.029073523711073745,range,0.008351259015563661,-0.00101227382006841,0.02049854485638347
2021-10-25,2.2152109,0.016304347826087195,0.008421589894092252,range,0.001505835111055509,-0.005521395407202978,0.020830719036265544
2021-10-26,2.2337107,0.02401960784313703,0.012450768644390653,range,-0.00889612830472386,-0.01666457837363744,0.021676481643904122
2021-10-27,2.2370743,0.030659798871719438,0.01591140529531576,range,-0.01188369152970914,-0.004551201011377959,0.02996207332490508
2021-10-28,2.217173,0.04971271546340242,0.025807288289456665,range,0.010107471852609962,0.015609007164790079,0.041709314227226235
2021-10-29,2.1908248,0.06379746835443048,0.03331570597567435,range,0.0037998733375552707,-0.002786573780874102,0.028372387587080272
2021-11-01,2.2129685,0.1136653895274585,0.059731543624161,trend_up,-0.00971608832807569,-0.0035331230283911497,0.02548895899053627
2021-11-02,2.2213775,0.09114719748559441,0.04592846773129211,range,0.003312945973496406,0.01261467889908241,0.037589194699286566
2021-11-03,2.1997944,0.06380780160165338,0.032495724246809576,range,0.008128016256032655,0.006731013462027091,0.039497078994158
2021-11-04,2.2070822,0.04480759093305188,0.022066458982346715,range,-0.008188460569413025,0.006928697404887663,0.02494331065759625
2021-11-05,2.2250214,0.07570977917981081,0.03764705882352937,range,0.003048393242728542,0.020830687158643668,0.043058554553537576
2021-11-08,2.2068019,0.029286474973375814,0.01416977972433342,range,0.006331518298087646,0.010257059642902355,0.03165759149043934
2021-11-09,2.2135291,0.037920975868470125,0.01844209440288891,range,-0.002516672958349009,-0.002894173902101338,0.01887504718761801
2021-11-10,2.2275441,0.04147952443857327,0.020154043645699504,range,0.008325974517471968,0.005550649678314645,0.036457676296203
2021-11-11,2.2219381,0.028086910439851478,0.013553254059583075,range,0.005504816714625438,-0.0028775178280995295,0.028900287751782994
2021-11-12,2.2404379,0.03142329020332717,0.015113030226060475,range,-0.007341047654597532,0.003483887022520671,0.022894114719422598
2021-11-15,2.2527711000000004,0.027313709891275764,0.012982102344340829,range,-0.006768613687641034,0.019679117573326632,0.0327149661569317
2021-11-16,2.2362334,0.0034219531455647566,0.0016321406151915685,range,0.0059313478041393974,0.029025744573447643,0.037228672387683126
2021-11-17,2.2210972,0.011165930927031964,-0.005397263712815348,range,-0.00012545477355419,0.022080040145527446,0.029858236105883895
2021-11-18,2.2342713,0.011404872991187177,0.005550649678314645,range,0.011919698870765272,0.021580928481806927,0.03939774153074027
2021-11-19,2.233991,0.0591748099891424,0.028121775025799822,range,0.008679479231246345,0.006695598264104152,0.019962802231866084
2021-11-22,2.2606195,0.0747463961558996,0.03596660244059091,range,0.002335586969883119,-0.0009834050399508687,-0.00467117393976646
2021-11-23,2.2802405,0.08765464595946312,0.042681363752884005,range,-0.0008584743684081353,-0.0013490311503555619,0.0004905567819475376
2021-11-24,2.2855662,0.10200845665961927,0.049691040164778544,range,-0.000613722842764064,0.004664293605007863,0.005523505584877908
2021-11-25,2.2836041,0.07257406904049997,0.03388324873096438,range,-0.0028248587570622874,-0.0007369196757553986,0.011790714812085268
2021-11-26,2.2822026,0.04970841432935317,0.0224789652141153,range,0.0009853430225397197,0.011454612637024297,0.008744919325039957
2021-11-29,2.2757557,0.025842696629213607,0.011461318051575908,range,0.001968746154792811,0.0024609326934907916,0.005537098560354448
2021-11-30,2.2779981,0.03791737408036233,0.016764669085449935,range,0.0051578042490481035,-0.005649023701338574,0.004298170207540197
2021-12-01,2.2824829,0.025508741759816655,0.01105040973429361,range,-0.005986560781917949,0.0037874160048871897,-0.0034208918753817485
