candidate_id,stage,anchor_name,sample_index,is_anchor,weight__raw__30m__cxt_bi_status_V230101,weight__raw__30m__cxt_third_buy_V230228__di_1,weight__raw__daily__cxt_bi_status_V230101,weight__raw__daily__cxt_five_bi_V230619__di_1,weight__raw__daily__cxt_seven_bi_V230620__di_1,weight__raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,weight__raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,weight__raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,weight__raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,weight__raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,weight__raw__daily__pressure_support_V240406__di_1__w_20,weight__raw__weekly__cxt_bi_status_V230101,parent_seed_id,structure_share,trend_share,volume_position_share,minimum_factor_weight
1140,3,seed_984,1,False,0.022011105696739093,0.048024979196612624,0.0343018429261127,0.06039007081994866,0.07538262176201903,0.08932858633702563,0.08640173970774379,0.11570530067347054,0.0905125979169269,0.13963583311229297,0.21621563663185991,0.022089685219248006,984,0.2622003056206801,0.38194822463516687,0.3558514697441529,0.022011105696739093
1141,3,seed_984,2,False,0.013038492156419567,0.04322770176551324,0.02071221420461679,0.06811540632948315,0.06982136633735644,0.10080555695331452,0.04771466343093868,0.12604966698469636,0.08759076581234462,0.17006803565006934,0.22065562951818685,0.03220050085706035,984,0.24711568165044956,0.3621606531812942,0.3907236651682562,0.013038492156419567
1142,3,seed_984,3,False,0.010584911814012131,0.04372764291733808,0.026693491389227504,0.06823359460289685,0.07618719785614524,0.09703084314991235,0.079985840597558,0.12229385430742319,0.07965432149863251,0.1601337316419412,0.18737609793038806,0.04809847229452489,984,0.2735253108741447,0.37896485955352605,0.34750982957232923,0.010584911814012131
1143,3,seed_984,4,False,0.01885391283658957,0.052581799141557646,0.0383391993037458,0.059808068450467114,0.061159853168461724,0.07340237017528241,0.07445648441486265,0.13740544720503173,0.08009300482575579,0.17618945992174495,0.18895665736122513,0.038753743195275414,984,0.2694965760960973,0.3653573066209326,0.3651461172829701,0.01885391283658957
1144,3,seed_984,5,False,0.011826418823711691,0.04593031016915719,0.038502233928498684,0.07642817883565839,0.06344199644452363,0.09423042163448694,0.08145301310908168,0.11664914624299964,0.08149180970691282,0.17491877930235578,0.18063443942950938,0.034493252373104195,984,0.27062239057465376,0.3738243906934811,0.3555532187318652,0.011826418823711691
1145,3,seed_984,6,False,0.009967728621654695,0.06004329209348787,0.03579459008803039,0.06332464590881458,0.06740546707869778,0.08998709539040455,0.0646395292947083,0.12192108635567368,0.07961594349544504,0.19348969646351566,0.18524087736142508,0.028570047848142488,984,0.2651057716388278,0.35616365453623156,0.37873057382494074,0.009967728621654695
1146,3,seed_984,7,False,0.01815676515322475,0.0644331049468253,0.03679749378606388,0.06064277860830295,0.059521594669227636,0.06808404487235956,0.0764587936157889,0.12173917622541149,0.07854341225261398,0.15088475189725106,0.21615405404586518,0.048584029927065245,984,0.28813576709070976,0.3448254269661739,0.3670388059431162,0.01815676515322475
1147,3,seed_984,8,False,0.016173444994886654,0.05406731072467154,0.032111566809243236,0.08502508456840126,0.0641739781026243,0.08558329330546212,0.06890230184049007,0.10722739212629293,0.09533027411454742,0.14975628001587182,0.2111750964533466,0.030473976944162092,984,0.2820253621439891,0.35704326138679254,0.3609313764692184,0.016173444994886654
1148,3,seed_984,9,False,0.014407402191721406,0.045290554999182574,0.034688069593524544,0.07198723894243284,0.06927485576155201,0.0797862287810187,0.0745531450120037,0.1211883197537596,0.09821999928793924,0.19102850738617622,0.16261277461376852,0.036962903676920594,984,0.272611025165334,0.3737476928347212,0.3536412819999447,0.014407402191721406
1149,3,seed_984,10,False,0.01225057668270484,0.048613911150403005,0.031094963738922822,0.06413651580074364,0.06136889254517096,0.07965093112556704,0.09576823887077286,0.10400845357261633,0.11586731443791388,0.20424303411122974,0.168250736762313,0.014746431201641756,984,0.23221129111958705,0.3952949380068701,0.37249377087354274,0.01225057668270484
