date,S004-C001,BuyHold-588080
2021-06-02,0.0,-0.023638668736095547
2021-06-03,0.0,-0.008947006194081175
2021-06-04,0.01088205223999994,0.01388888888888884
2021-06-07,0.003330080134018143,0.00205479452054802
2021-06-08,0.0,-0.009569377990430561
2021-06-09,0.0,0.006211180124223503
2021-06-10,0.0,0.015089163237311354
2021-06-11,0.0,-0.006756756756756799
2021-06-15,0.0061362080345808145,0.006802721088435382
2021-06-16,-0.002353659853173151,-0.027702702702702697
2021-06-17,0.0,0.04586518415566343
2021-06-18,0.0,0.015946843853820614
2021-06-21,0.0,0.022236756049705875
2021-06-22,0.0,-0.00447856685860526
2021-06-23,0.0,0.005784061696658016
2021-06-24,-0.00755259550934273,-0.015974440894568676
2021-06-25,-0.0017082331522344507,0.021428571428571352
2021-06-28,0.0,0.015257469802924417
2021-06-29,0.0,0.0006261740763933155
2021-06-30,0.0,0.017521902377972243
2021-07-01,0.0,-0.0079950799507994
2021-07-02,-0.01714489087482063,-0.02603843769373848
2021-07-05,-0.0006245513717040296,0.026734563971992475
2021-07-06,0.0,-0.026658400495970236
2021-07-07,0.0,0.022292993630573132
2021-07-08,0.0,0.026791277258567003
2021-07-09,0.0,-0.012742718446601908
2021-07-12,0.0,0.007990165949600447
2021-07-13,0.0,-0.00792682926829269
2021-07-14,0.0,-0.017209588199139425
2021-07-15,0.004588082428874207,-0.0006253908692932519
2021-07-16,0.0045660082324952,-0.020650813516896238
2021-07-19,0.0025617317019319685,-0.008945686900958427
2021-07-20,-0.0022214421356018255,0.007092198581560405
2021-07-21,0.0,0.02432778489116516
2021-07-22,0.010839154230993797,0.013125000000000053
2021-07-23,-0.00010024143195186408,-0.008636644046884578
2021-07-26,0.0,-0.008089607965152346
2021-07-27,0.0,-0.0031367628607278375
2021-07-28,-0.006390029021839938,-0.020767778477029597
2021-07-29,0.016784359240345603,0.04820051413881732
2021-07-30,0.0,0.0006131207847945852
2021-08-02,0.0,0.002450980392156854
2021-08-03,0.0,-0.018948655256723623
2021-08-04,0.025328707764659786,0.026168224299065512
2021-08-05,-0.0031364087600185275,-0.0030358227079538835
2021-08-06,0.0,-0.0073081607795371095
2021-08-09,0.0,-0.01104294478527601
2021-08-10,0.0,0.008684863523573005
2021-08-11,0.0,-0.006150061500614923
2021-08-12,0.004023158235575197,0.004331683168316891
2021-08-13,-0.0047192511845609575,-0.01663585951940849
2021-08-16,0.0,-0.004385964912280715
2021-08-17,0.0,-0.02391441157960994
2021-08-18,-0.0038578521091203744,-0.003868471953578312
2021-08-19,0.005827469248660844,0.026537216828478982
2021-08-20,0.0,-0.011349306431273631
2021-08-23,0.0,0.02168367346938771
2021-08-24,0.0,0.01061173533083637
2021-08-25,0.0,-0.02100061766522554
2021-08-26,0.0,-0.02712933753943203
2021-08-27,-0.009289748412880106,-0.012321660181582539
2021-08-30,0.0009914429769590782,-0.011162179908075998
2021-08-31,0.0,-0.021912350597609542
2021-09-01,0.0,-0.006788866259334725
2021-09-02,0.0,-0.01640464798359531
2021-09-03,0.0,0.002779708130646208
2021-09-06,0.0,0.01940401940401948
2021-09-07,0.004431037080045108,0.0020394289598910653
2021-09-08,-0.0006634983932657379,-0.016960651289009476
2021-09-09,0.0,-0.007591442374051183
2021-09-10,0.0,0.018776077885952924
2021-09-13,0.0,-0.030034129692832923
2021-09-14,0.0,0.009852216748768683
2021-09-15,-0.009388758500476047,-0.011149825783972167
2021-09-16,0.0004861883587630178,-0.02114164904862581
2021-09-17,0.0,0.003599712023037993
2021-09-22,0.0,-0.000717360114777521
2021-09-23,0.0,0.004307250538406304
2021-09-24,0.00823654158495235,0.010007147962830532
2021-09-27,0.004033564279595669,-0.0035385704175513455
2021-09-28,0.0,-0.012784090909090828
2021-09-29,-0.0012990502090346467,-0.0057553956834532904
2021-09-30,0.004703868768888286,0.01664254703328516
2021-10-08,0.0,0.0
2021-10-11,0.0,-0.01209964412811404
2021-10-12,-0.016314923116445113,-0.02089337175792494
2021-10-13,-0.0007100074634756037,0.013245033112582627
2021-10-14,0.0,0.0036310820624545492
2021-10-15,0.006534596052245378,0.01157742402315498
2021-10-18,-0.00010053268084009304,-0.007868383404864066
2021-10-19,0.0,0.010093727469358216
2021-10-20,0.0,0.0049964311206280865
2021-10-21,0.0,-0.009232954545454364
2021-10-22,0.0,0.007168458781362075
2021-10-25,0.0,0.00640569395017776
2021-10-26,0.0,-0.0007072135785006761
2021-10-27,0.0,-0.013446567586695046
2021-10-28,0.0,0.0007173601147776321
2021-10-29,0.0,0.02580645161290329
2021-11-01,0.0,0.007686932215233977
2021-11-02,0.0,0.001386962552011095
2021-11-03,0.0,-0.0076177285318559385
2021-11-04,0.0,0.009071877180739651
2021-11-05,0.0,-0.007607192254495132
2021-11-08,0.002800514520027386,0.0006968641114981633
2021-11-09,-9.967047292669395e-05,0.014623955431754876
2021-11-10,0.0,-0.0006863417982154729
2021-11-11,0.0,0.011675824175824134
2021-11-12,0.0,0.0033944331296673624
2021-11-15,0.0,-0.006765899864682012
2021-11-16,0.0,-0.008174386920980825
2021-11-17,0.009619409093959641,0.011675824175824134
2021-11-18,-0.0017987201129622266,-0.008146639511201537
2021-11-19,0.013584266108271459,0.013004791238877322
2021-11-22,-9.990362994816149e-05,0.025675675675675524
2021-11-23,0.0,-0.0013175230566534468
2021-11-24,0.0,-0.004617414248021201
2021-11-25,-0.0006520727292728123,-0.001988071570576455
2021-11-26,-0.002862385255054889,-0.006640106241699861
2021-11-29,0.0,0.010695187165775444
2021-11-30,0.0,-0.001322751322751392
2021-12-01,0.0,-0.010596026490066301
2021-12-02,0.0,-0.018741633199464425
2021-12-03,0.008424947928853621,0.012278308321964415
2021-12-06,-0.0012274177826542276,-0.026280323450134646
2021-12-07,-0.007018151591092203,-0.005536332179930881
2021-12-08,0.0004803844380876221,0.009742519137091232
2021-12-09,0.0,0.011716057891109521
2021-12-10,0.0,0.011580381471389734
2021-12-13,0.0,-0.0006734006734008258
2021-12-14,0.004953381977700788,-0.0026954177897573484
2021-12-15,-0.001774867837016858,-0.011486486486486425
2021-12-16,0.0010398866749463664,0.0013670539986330166
2021-12-17,-0.0006694130518399843,-0.016382252559726918
2021-12-20,0.0,-0.022900763358778775
2021-12-21,0.0,0.0042613636363637575
2021-12-22,0.0,-0.0021216407355021394
2021-12-23,0.0004902905586927631,0.0028348688873141015
2021-12-24,-0.00010021502495927148,-0.010600706713780994
2021-12-27,0.0,-0.0050000000000000044
2021-12-28,0.0,0.01005025125628145
2021-12-29,0.0,-0.009239516702203243
2021-12-30,0.0,0.01578192252510746
2021-12-31,0.0,0.014124293785310993
2022-01-04,0.0,-0.022284122562674202
2022-01-05,-0.01732642386389771,-0.022792022792022748
2022-01-06,-0.0007039440947437248,-0.006559766763848396
2022-01-07,-0.012332846617216564,-0.01247248716067495
2022-01-10,0.004234323017454855,0.009658246656760738
2022-01-11,0.0,-0.01839587932303155
2022-01-12,0.0,0.012743628185906797
2022-01-13,0.0,-0.011102886750555041
2022-01-14,0.0,0.009730538922155807
2022-01-17,0.0,0.017049666419570064
2022-01-18,0.004148996329836008,0.005102040816326481
2022-01-19,-0.00010002971046452203,-0.012327773749093551
2022-01-20,0.0,-0.012481644640235046
2022-01-21,0.0,-0.01263940520446083
2022-01-24,0.013080698903180865,0.014307228915662495
2022-01-25,-0.0019585461907121182,-0.02375649591685236
2022-01-26,-0.002002244108382234,-0.003041825095057016
2022-01-27,-0.005182218607986178,-0.027459954233409634
2022-01-28,-0.009910876994797979,-0.005490196078431375
2022-02-07,0.007164767162998631,0.003154574132492316
2022-02-08,0.0,-0.02358490566037741
2022-02-09,0.0,0.0024154589371980784
2022-02-10,0.0,-0.01767068273092376
2022-02-11,0.0,-0.015535568274734346
2022-02-14,0.004747118424077268,0.002491694352159568
2022-02-15,-0.000788863311647181,0.02485501242750643
2022-02-16,0.0,-0.0056588520614391236
2022-02-17,0.00599497369223978,0.008130081300812941
2022-02-18,-0.0027925990040772453,0.0
2022-02-21,0.0,-0.00967741935483879
2022-02-22,0.0,-0.005700325732898803
2022-02-23,0.0,0.03521703521703512
2022-02-24,0.0,-0.011867088607594889
2022-02-25,0.0,0.02081665332265792
2022-02-28,0.0,0.006274509803921635
2022-03-01,0.0,-0.005455962587685104
2022-03-02,0.0,-0.008620689655172487
2022-03-03,0.0,-0.016600790513833896
2022-03-04,0.0005706388950879049,-0.003215434083601254
2022-03-07,-0.006798046311635164,-0.029032258064516148
2022-03-08,0.0,-0.02657807308970106
2022-03-09,-0.009343513182617613,-0.00767918088737185
2022-03-10,0.01568776885303258,0.02063628546861551
2022-03-11,0.0,0.008424599831508006
2022-03-14,0.0,-0.03007518796992481
2022-03-15,-0.016615492010491173,-0.0267011197243755
2022-03-16,0.013043471399042383,0.023893805309734395
2022-03-17,0.0,0.016421780466724156
2022-03-18,0.0041508080458956265,-0.0008503401360542284
2022-03-21,-9.946629841939281e-05,0.007659574468084962
2022-03-22,0.0,-0.016047297297297147
2022-03-23,0.0034746934624183545,0.010300429184549209
2022-03-24,-0.005088075411663118,-0.008496176720475757
2022-03-25,0.0,-0.023136246786632397
2022-03-28,-0.005219831408541986,-0.014912280701754321
2022-03-29,0.0021067126168718975,-0.01068566340160293
2022-03-30,0.017152012651267645,0.027902790279027867
2022-03-31,-0.0030505888077989596,-0.017513134851138146
2022-04-01,0.0,0.0
2022-04-06,0.0,-0.0267379679144385
2022-04-07,0.0,-0.0219780219780219
2022-04-08,-0.012586917867305036,-0.010299625468164986
2022-04-11,-0.004841779881916031,-0.030274361400189242
2022-04-12,0.0,0.0009756097560977839
2022-04-13,0.0,-0.032163742690058506
2022-04-14,0.002417488046895677,0.011077542799597051
2022-04-15,-0.0067994168137134325,-0.0009960159362550902
2022-04-18,0.0,0.0299102691924229
2022-04-19,0.0,-0.014520813165537327
2022-04-20,0.0,-0.015717092337917293
2022-04-21,-0.010089857424025572,-0.015968063872255578
2022-04-22,-0.002622199769662381,-0.015212981744421983
2022-04-25,-0.03960727341957482,-0.05973223480947465
2022-04-26,-9.797948250023225e-05,-0.019715224534501696
2022-04-27,0.046456285528554186,0.04357541899441353
2022-04-28,-0.010775634684744184,-0.005353319057815886
2022-04-29,0.0,0.04951560818083944
2022-05-05,0.0,0.00820512820512831
2022-05-06,0.014322693136159748,-0.011190233977619535
2022-05-09,-0.005114450599630005,0.0030864197530864335
2022-05-10,0.0,0.024615384615384706
2022-05-11,0.0,0.030030030030029797
2022-05-12,0.01691675605116605,0.012633624878523042
2022-05-13,0.003883928337244491,-0.0009596928982726904
2022-05-16,0.0,-0.015369836695485195
2022-05-17,0.01617643802761859,0.01560975609756099
2022-05-18,-0.0009007987192934941,0.0028818443804035088
2022-05-19,0.0,0.02298850574712663
2022-05-20,0.0,0.009363295880149725
2022-05-23,0.0,-0.0018552875695733162
2022-05-24,0.0,-0.04553903345724908
2022-05-25,0.006395421304525417,0.00778967867575453
2022-05-26,-0.00010020156161216764,-0.0038647342995168366
2022-05-27,0.0,-0.004849660523763233
2022-05-30,0.0,0.004873294346978474
2022-05-31,0.0,0.032977691561590694
2022-06-01,0.0,-0.001877934272300319
2022-06-02,0.0,0.04891815616180617
2022-06-06,0.0,0.0385650224215246
2022-06-07,0.0,-0.012089810017271163
2022-06-08,0.0,0.0017482517482516613
2022-06-09,0.0,-0.0279232111692842
2022-06-10,0.0,0.021543985637342722
2022-06-13,0.0,-0.01493848857644986
2022-06-14,0.0,-0.014272970561998277
2022-06-15,0.0,-0.0063348416289590315
2022-06-16,0.009768528632355,0.01183970856101979
2022-06-17,-0.008368764914852722,0.015301530153015275
2022-06-20,0.0,0.0008865248226952449
2022-06-21,0.0,-0.010628875110717528
2022-06-22,0.0,-0.018800358102059045
2022-06-23,0.015118502980546067,0.017335766423357546
2022-06-24,0.001398708161862272,0.019730941704035887
2022-06-27,0.0,-0.0008795074758136678
2022-06-28,0.01237509642757284,0.014964788732394485
2022-06-29,-0.006623258709662405,-0.024284475281873497
2022-06-30,0.011023605805708714,0.01333333333333342
2022-07-01,-0.0023005646881553155,-0.00877192982456143
2022-07-04,0.0,-0.0017699115044248481
2022-07-05,0.0,-0.005319148936170026
2022-07-06,0.0,0.012477718360071055
2022-07-07,0.0,0.007922535211267956
2022-07-08,0.0,-0.005240174672489162
2022-07-11,0.0,-0.021949078138718048
2022-07-12,0.0,-0.02782764811490135
2022-07-13,-0.0008698410076026786,0.0009233610341645715
2022-07-14,-0.0016406256072613035,0.02398523985239831
2022-07-15,0.0,-0.005405405405405239
2022-07-18,-0.000855443850676707,0.0009057971014490018
2022-07-19,-0.0031232988322213995,-0.009954751131221462
2022-07-20,0.0,0.01736745886654467
2022-07-21,0.0,0.015274034141958603
2022-07-22,0.0,-0.010619469026548534
2022-07-25,0.0,-0.008944543828264706
2022-07-26,0.0,0.00902527075812265
2022-07-27,0.0,0.010733452593917558
2022-07-28,0.0,0.011504424778761013
2022-07-29,0.0,-0.01837270341207342
2022-08-01,0.017726066546496444,0.012477718360071055
2022-08-02,-0.011774554125188796,0.0008802816901409827
2022-08-03,0.0,-0.0026385224274406704
2022-08-04,0.007983041733865326,0.012345679012345734
2022-08-05,-0.0022872461168568226,0.04529616724738683
2022-08-08,0.0,-0.0050000000000000044
2022-08-09,0.0,0.003350083752093669
2022-08-10,0.0,-0.004173622704507385
2022-08-11,0.011085560688478546,0.016764459346185978
2022-08-12,-0.002174775967669018,-0.02308326463314092
2022-08-15,0.0006032847294048516,-0.0033755274261603185
2022-08-16,-0.0029087145235632272,-0.006773920406435319
2022-08-17,0.0,-0.0034100596760442414
2022-08-18,0.0,0.011976047904191489
2022-08-19,0.0,-0.031276415891800635
2022-08-22,0.0035349914263786975,-0.003490401396160525
2022-08-23,-0.0015476239491202248,0.0008756567425569628
2022-08-24,0.0,-0.034120734908136385
2022-08-25,-0.009913854765536634,-0.011775362318840799
2022-08-26,0.0006625560232567107,-0.008249312557286781
2022-08-29,0.01530302245772619,0.006469500924214389
2022-08-30,-0.0008575109868488306,-0.0036730945821856764
2022-08-31,0.0,-0.021198156682027514
2022-09-01,-0.0016701078397522995,0.0
2022-09-02,-0.00010020050057935048,0.00470809792843685
2022-09-05,0.0,-0.009372071227741308
2022-09-06,0.0,0.011352885525070855
2022-09-07,0.0,0.014967259120673537
2022-09-08,0.0,-0.009216589861751112
2022-09-09,0.0,-0.0046511627906975495
2022-09-13,0.0,-0.008411214953271129
2022-09-14,0.0,0.0
2022-09-15,0.0,-0.03016022620169656
2022-09-16,0.0,-0.004859086491739495
2022-09-19,-0.01639780638886945,-0.015625
2022-09-20,-0.00010020918896602726,0.005952380952380931
2022-09-21,0.0,-0.013806706114398382
2022-09-22,0.008231176705377319,0.004999999999999893
2022-09-23,-9.96473588800173e-05,-0.01492537313432829
2022-09-26,0.0,0.0
2022-09-27,0.009157660194977657,0.01414141414141401
2022-09-28,-0.0034360564905772106,-0.020916334661354563
2022-09-29,0.0007478956856552532,0.006103763987792554
2022-09-30,-0.0009483810599451026,-0.022244691607684608
2022-10-10,-0.037169279128322796,-0.04550155118924504
2022-10-11,0.0007960803818920503,-0.005417118093174467
2022-10-12,0.03079105609531374,0.03812636165577321
2022-10-13,-0.002744761231311954,0.0020986358866736943
2022-10-14,0.015613026912615569,0.03141361256544495
2022-10-17,-0.012994020006634521,0.005076142131979822
2022-10-18,0.0,-0.0020202020202021442
2022-10-19,0.0,-0.011133603238866363
2022-10-20,0.01783035975072722,0.015353121801433112
2022-10-21,0.0007388884236738669,0.005040322580645018
2022-10-24,0.0,0.0020060180541625616
2022-10-25,0.0,0.0010010010010008674
2022-10-26,0.0,0.03499999999999992
2022-10-27,0.0,0.0
2022-10-28,-9.917442792228837e-05,-0.008695652173912882
2022-10-31,-0.000904677785852015,0.016569200779727122
2022-11-01,0.0,0.009587727708533
2022-11-02,0.0,0.015194681861348425
2022-11-03,0.01471629049954637,0.01028999064546321
2022-11-04,-0.0008679579561665651,0.022222222222222365
2022-11-07,0.0,-0.011775362318840799
2022-11-08,0.0,-0.007332722273143855
2022-11-09,0.0,-0.014773776546629813
2022-11-10,0.0,-0.012183692596063778
2022-11-11,0.0,0.0
2022-11-14,0.004646235640215712,0.0
2022-11-15,-9.95768173275291e-05,0.028462998102467107
2022-11-16,0.0,-0.015682656826568442
2022-11-17,0.0,0.004686035613870709
2022-11-18,0.0,-0.009328358208955279
2022-11-21,0.009318290152545483,0.0
2022-11-22,-0.0008765127814871487,-0.013182674199623268
2022-11-23,0.0,-0.001908396946564972
2022-11-24,0.0,0.0
2022-11-25,0.0,-0.013384321223709361
2022-11-28,0.0,-0.0106589147286823
2022-11-29,0.0,0.009794319294809117
2022-11-30,0.0,-0.004849660523763233
2022-12-01,0.0,0.012670565302144166
2022-12-02,0.0,0.0009624639076035724
2022-12-05,0.0,-0.00576923076923086
2022-12-06,0.0,-0.0009671179883945502
2022-12-07,0.0,-0.0029041626331074433
2022-12-08,0.0,-0.003883495145631022
2022-12-09,0.0,0.0009746588693957392
2022-12-12,0.0,0.004868549172346803
2022-12-13,0.0,-0.01841085271317855
2022-12-14,-0.013269364253567062,-0.004935834155972207
2022-12-15,-0.0009348727554173708,0.005952380952380931
2022-12-16,0.0,-0.012820512820512886
2022-12-19,0.0,-0.01998001998001997
2022-12-20,-0.000949549773496261,-0.003058103975535187
2022-12-21,-9.981841198225538e-05,-0.014314928425357865
2022-12-22,0.0,-0.009336099585062207
2022-12-23,-0.004462042637936592,-0.009424083769633551
2022-12-26,-0.0027283898179900623,0.031712473572938826
2022-12-27,0.0,0.01127049180327866
2022-12-28,0.0,-0.006079027355623157
2022-12-29,0.0,0.0050968399592254965
2022-12-30,0.0,0.0010141987829614951
2023-01-03,0.0,0.018237082066869137
2023-01-04,0.0,-0.007960199004975022
2023-01-05,0.0,0.010030090270812364
2023-01-06,0.0,0.006951340615690249
2023-01-09,0.0,-0.0009861932938857176
2023-01-10,0.0,0.0
2023-01-11,0.0,-0.014807502467916955
2023-01-12,-0.0009355846915714006,-0.002004008016031955
2023-01-13,0.001572622549191438,0.004016064257028162
2023-01-16,0.0,0.018000000000000016
2023-01-17,0.0,0.009823182711198752
2023-01-18,0.0,0.0029182879377429582
2023-01-19,0.0,0.01745877788554795
2023-01-20,0.0,0.004766444232602529
2023-01-30,0.0,0.00189753320683117
2023-01-31,-0.0024675583092881315,-0.005681818181818232
2023-02-01,-0.006428755627534866,0.0028571428571428914
2023-02-02,0.0,0.003798670465336995
2023-02-03,0.0,0.0037842951750235443
2023-02-06,0.0,-0.013195098963242224
2023-02-07,-0.0032854413976437513,-0.0038204393505252288
2023-02-08,0.001497753029840121,-0.006711409395973145
2023-02-09,0.0,0.026061776061776065
2023-02-10,0.0,-0.012229539040451542
2023-02-13,0.0,0.0
2023-02-14,0.0,-0.0019047619047617426
2023-02-15,0.0,0.0009541984732821529
2023-02-16,0.0,-0.018112488083889322
2023-02-17,-0.013858827072852353,-0.01844660194174763
2023-02-20,-0.0009201984255852169,0.010880316518298905
2023-02-21,0.0,-0.0029354207436401714
2023-02-22,0.0,-0.0058881256133465065
2023-02-23,0.0,0.003948667324778166
2023-02-24,0.0,-0.001966568338249819
2023-02-27,0.0,-0.003940886699507318
2023-02-28,0.0,0.003956478733926794
2023-03-01,0.0,0.002955665024630516
2023-03-02,0.0,-0.005893909626718874
2023-03-03,0.004844477386344304,0.011857707509881354
2023-03-06,-0.00010078862622264761,0.0068359375
2023-03-07,-0.01222908976515158,-0.015518913676042745
2023-03-08,-0.0025552753758393276,0.0019704433497538254
2023-03-09,0.0,0.005899705014749124
2023-03-10,0.0,-0.006842619745845324
2023-03-13,0.0040035273447649455,0.004921259842519676
2023-03-14,-0.0017348475755323278,0.01273261508325163
2023-03-15,0.0,-0.004835589941972973
2023-03-16,0.0,-0.014577259475218596
2023-03-17,0.0,0.02268244575936884
2023-03-20,0.0,0.009643201542912205
2023-03-21,0.0,0.0038204393505252288
2023-03-22,0.0,0.0019029495718363432
2023-03-23,0.0,0.024691358024691468
2023-03-24,0.0,0.006487488415199305
2023-03-27,0.0,-0.007366482504603922
2023-03-28,-0.013246336445272067,-0.01762523191094645
2023-03-29,0.0006840167232817773,0.02360717658168121
2023-03-30,0.0029771581105555445,0.004612546125461137
2023-03-31,-0.0016341489700287815,0.01377410468319562
2023-04-03,0.0,0.03985507246376785
2023-04-04,0.0,0.0017421602787457413
2023-04-06,0.0,0.01826086956521733
2023-04-07,0.0,0.011955593509820783
2023-04-10,0.0,-0.028691983122362985
2023-04-11,-0.005168600430630832,-0.006081668114682914
2023-04-12,-0.0030109542398366607,0.00786713286713292
2023-04-13,0.0,-0.024284475281873497
2023-04-14,0.020652638551744484,0.03111111111111131
2023-04-17,-0.000827191100036373,0.004310344827586299
2023-04-18,0.0,-0.01115879828326205
2023-04-19,0.0,0.004340277777777901
2023-04-20,0.022953442601848506,0.026793431287813307
