trade_date,event_time,first_hour_open,first_hour_close,first_hour_return,signed_volume_imbalance,imbalance_magnitude,imbalance_threshold,pressure_side,price_direction_agrees,is_volume_imbalance_event
2021-10-11,2021-10-11 10:30:00,2.228385,2.233991,0.002515723270440251,0.2173598674908381,0.2173598674908381,0.1382122071116516,buy_pressure,True,True
2021-10-14,2021-10-14 10:30:00,2.1877415,2.2014762,0.00627802690582957,0.25923592416518704,0.25923592416518704,0.14796300089936398,buy_pressure,True,True
2021-10-15,2021-10-15 10:30:00,2.2037186,2.2042792,0.0002543881963876782,-0.24239736752075935,0.24239736752075935,0.16083094202323034,sell_pressure,False,True
2021-10-19,2021-10-19 10:30:00,2.2216578,2.2289456,0.0032803431743628764,0.33466592298461056,0.33466592298461056,0.14796300089936398,buy_pressure,True,True
2021-10-20,2021-10-20 10:30:00,2.2264229,2.2387561,0.005539468714591322,0.39770454278043404,0.39770454278043404,0.16083094202323034,buy_pressure,True,True
2021-10-25,2021-10-25 10:30:00,2.2110064,2.2241805,0.00595841784989859,0.2527768937082844,0.2527768937082844,0.17404238390358515,buy_pressure,True,True
2021-10-27,2021-10-27 10:30:00,2.231188,2.2188548,-0.005527638190954809,-0.28104722008616423,0.28104722008616423,0.1955352865616979,sell_pressure,True,True
2021-10-28,2021-10-28 10:30:00,2.2132488,2.1972717,-0.007218844984802519,-0.29091397313777845,0.29091397313777845,0.20907195166885187,sell_pressure,True,True
2021-11-08,2021-11-08 10:30:00,2.2014762,2.2146503,0.005984211866564948,0.2221951863490699,0.2221951863490699,0.1955352865616979,buy_pressure,True,True
2021-11-22,2021-11-22 10:30:00,2.264824,2.2757557,0.0048267326732673865,0.26655875963709164,0.26655875963709164,0.1589868064447432,buy_pressure,True,True
2021-11-23,2021-11-23 10:30:00,2.2774375,2.2878086,0.0045538461538461306,0.21444646615260823,0.21444646615260823,0.1634538918430617,buy_pressure,True,True
2021-11-26,2021-11-26 10:30:00,2.2693088,2.281642,0.005434782608695565,0.28989124043318626,0.28989124043318626,0.1589868064447432,buy_pressure,True,True
2021-11-29,2021-11-29 10:30:00,2.256415,2.2723921,0.007080745341614847,0.4371085216135398,0.4371085216135398,0.1634538918430617,buy_pressure,True,True
2021-12-02,2021-12-02 10:30:00,2.2903313,2.2763163,-0.006119202056051987,-0.33385284783642527,0.33385284783642527,0.1589868064447432,sell_pressure,True,True
2021-12-06,2021-12-06 10:30:00,2.3001418,2.3037857,0.0015842066780404895,0.46142591342746336,0.46142591342746336,0.16766244252383075,buy_pressure,True,True
2021-12-15,2021-12-15 10:30:00,2.3004221,2.3107932,0.004508346533447005,0.23530611501620716,0.23530611501620716,0.14773813965461183,buy_pressure,True,True
2021-12-20,2021-12-20 10:30:00,2.295657,2.2824829,-0.005738705738705607,-0.2219534217340368,0.2219534217340368,0.14773813965461183,sell_pressure,True,True
2021-12-27,2021-12-27 10:30:00,2.2911722,2.3049069,0.005994617078541653,0.22613721105669526,0.22613721105669526,0.14592082006874546,buy_pressure,True,True
2021-12-30,2021-12-30 10:30:00,2.2827632,2.3032251,0.008963654223968609,0.5359953627938111,0.5359953627938111,0.14592082006874546,buy_pressure,True,True
2022-01-05,2022-01-05 10:30:00,2.315278,2.281642,-0.014527845036319653,-0.2187200902044365,0.2187200902044365,0.14592082006874546,sell_pressure,True,True
2022-01-11,2022-01-11 10:30:00,2.2642634,2.2606195,-0.0016093092349591664,-0.14785386563613984,0.14785386563613984,0.13937542272378647,sell_pressure,True,True
2022-01-13,2022-01-13 10:30:00,2.2662255,2.2533317,-0.005689548546691459,-0.27006664121194324,0.27006664121194324,0.13937542272378647,sell_pressure,True,True
2022-01-14,2022-01-14 10:30:00,2.228385,2.2398773,0.005157232704402492,0.25215613875913345,0.25215613875913345,0.13937542272378647,buy_pressure,True,True
2022-01-17,2022-01-17 10:30:00,2.2292259,2.2494075,0.009053187476423918,0.22448504060745228,0.22448504060745228,0.14259731737975034,buy_pressure,True,True
2022-01-18,2022-01-18 10:30:00,2.2522105,2.2566953,0.0019912881144992234,-0.21522088157108102,0.21522088157108102,0.15117736832513493,sell_pressure,False,True
2022-01-21,2022-01-21 10:30:00,2.222779,2.2104458,-0.0055485498108449605,-0.2273945453929917,0.2273945453929917,0.13937542272378647,sell_pressure,True,True
2022-01-25,2022-01-25 10:30:00,2.1941884,2.1647569,-0.013413387838528301,-0.3320451931552658,0.3320451931552658,0.13937542272378647,sell_pressure,True,True
2022-01-27,2022-01-27 10:30:00,2.1325224,2.0980455,-0.016167192429022093,-0.252766249552398,0.252766249552398,0.14259731737975034,sell_pressure,True,True
2022-02-07,2022-02-07 10:30:00,2.088235,2.1033712,0.007248322147651143,0.16087530050179108,0.16087530050179108,0.15117736832513493,buy_pressure,True,True
2022-02-11,2022-02-11 10:30:00,2.1459768,2.138689,-0.003396029258098343,-0.16761720275431163,0.16761720275431163,0.14259731737975034,sell_pressure,True,True
2022-02-14,2022-02-14 10:30:00,2.1148635,2.1213104,0.0030483764082174236,0.3714205462202979,0.3714205462202979,0.15117736832513493,buy_pressure,True,True
2022-02-16,2022-02-16 10:30:00,2.1356057,2.1316815,-0.0018375114844468854,-0.22016863387216318,0.22016863387216318,0.1524113678391178,sell_pressure,True,True
2022-02-17,2022-02-17 10:30:00,2.1299997,2.1213104,-0.004079484142650247,-0.28105641734500586,0.28105641734500586,0.16323496629017328,sell_pressure,True,True
2022-02-23,2022-02-23 10:30:00,2.1364466,2.1557873,0.009052742062450658,0.48241811761840986,0.48241811761840986,0.16323496629017328,buy_pressure,True,True
2022-02-25,2022-02-25 10:30:00,2.1468177,2.1669993,0.009400705052878822,0.3029465172955257,0.3029465172955257,0.16323496629017328,buy_pressure,True,True
2022-02-28,2022-02-28 10:30:00,2.147098,2.1428935,-0.001958224543081033,-0.18747646276006324,0.18747646276006324,0.18427849034018098,sell_pressure,True,True
2022-03-03,2022-03-03 10:30:00,2.1740068,2.1653175,-0.003996905621454272,-0.286425342191325,0.286425342191325,0.16323496629017328,sell_pressure,True,True
2022-03-10,2022-03-10 10:30:00,2.012554,2.0215236,0.004456824512534707,0.29732972020981074,0.29732972020981074,0.15917027953489904,buy_pressure,True,True
2022-03-11,2022-03-11 10:30:00,1.9918118,1.9962966,0.0022516183506895437,0.22785686721204904,0.22785686721204904,0.16323496629017328,buy_pressure,True,True
2022-03-14,2022-03-14 10:30:00,2.0251675,2.0302129,0.002491349480968852,-0.34166409901138345,0.34166409901138345,0.17456794375632473,sell_pressure,False,True
2022-03-16,2022-03-16 10:30:00,1.9040779,1.8620329,-0.022081554541439785,-0.3221376329641276,0.3221376329641276,0.1971870093439195,sell_pressure,True,True
2022-03-23,2022-03-23 10:30:00,2.0058268,2.0094707,0.0018166573504752037,0.3637094914238121,0.3637094914238121,0.17456794375632473,buy_pressure,True,True
2022-04-01,2022-04-01 10:30:00,1.9775165,1.995736,0.009213323883770386,0.3636277105363181,0.3636277105363181,0.17456794375632473,buy_pressure,True,True
2022-04-08,2022-04-08 10:30:00,1.9609788,1.9363124,-0.012578616352201144,-0.20305557263583682,0.20305557263583682,0.17456794375632473,sell_pressure,True,True
2022-04-12,2022-04-12 10:30:00,1.9001537,1.8909038,-0.004867974627526195,-0.26884015234058717,0.26884015234058717,0.17456794375632473,sell_pressure,True,True
2022-04-21,2022-04-21 10:30:00,1.872404,1.8614723,-0.005838323353293373,-0.3018217898680195,0.3018217898680195,0.1612476896179365,sell_pressure,True,True
2022-05-06,2022-05-06 10:30:00,1.754678,1.7670112,0.007028753993610248,0.35260840660787973,0.35260840660787973,0.13977055731890914,buy_pressure,True,True
2022-05-09,2022-05-09 10:30:00,1.7454281,1.7608446,0.008832503613296794,0.22614111864830413,0.22614111864830413,0.1522270805098492,buy_pressure,True,True
2022-05-10,2022-05-10 10:30:00,1.746269,1.7936397,0.027126805778491025,0.2413990553377758,0.2413990553377758,0.1522270805098492,buy_pressure,True,True
2022-05-11,2022-05-11 10:30:00,1.7964426999999998,1.8328817,0.020283975659229236,0.2978825064279926,0.2978825064279926,0.15954266865104447,buy_pressure,True,True
2022-05-12,2022-05-12 10:30:00,1.8028896,1.8149425,0.006685323383084363,0.19382467529684394,0.19382467529684394,0.16392654607730048,buy_pressure,True,True
2022-05-16,2022-05-16 10:30:00,1.8429725,1.8320408,-0.005931558935361236,-0.21553309518754118,0.21553309518754118,0.17087728707931357,sell_pressure,True,True
2022-05-17,2022-05-17 10:30:00,1.8255939,1.8090562,-0.009058805465991249,-0.3685616609334696,0.3685616609334696,0.17087728707931357,sell_pressure,True,True
2022-05-20,2022-05-20 10:30:00,1.8488588,1.84998,0.0006064281382656134,0.277449613203608,0.277449613203608,0.15954266865104447,buy_pressure,True,True
2022-05-23,2022-05-23 10:30:00,1.87801,1.866798,-0.005970149253731294,-0.39548840906442506,0.39548840906442506,0.17087728707931357,sell_pressure,True,True
2022-06-06,2022-06-06 10:30:00,1.9239792,1.9410775,0.008886946386946315,0.15861873688482955,0.15861873688482955,0.13778182499709704,buy_pressure,True,True
2022-06-08,2022-06-08 10:30:00,1.9587364,1.9730317,0.007298225529479119,0.4804010357099115,0.4804010357099115,0.13778182499709704,buy_pressure,True,True
2022-06-10,2022-06-10 10:30:00,1.9363124,1.9604182,0.012449334105385068,0.40824931224998334,0.40824931224998334,0.14866201143063212,buy_pressure,True,True
2022-06-13,2022-06-13 10:30:00,1.9730317,1.9674257,-0.0028413126864611504,-0.1552178993482896,0.1552178993482896,0.14866201143063212,sell_pressure,True,True
2022-06-16,2022-06-16 10:30:00,1.9943345,2.0038647,0.004778636683063997,0.2715163137685296,0.2715163137685296,0.13778182499709704,buy_pressure,True,True
2022-06-24,2022-06-24 10:30:00,2.012554,2.0307735,0.009052924791086214,0.17845905641125628,0.17845905641125628,0.13267488896645468,buy_pressure,True,True
2022-06-27,2022-06-27 10:30:00,2.0363795,2.0501142,0.006744666207845862,0.35263495104641296,0.35263495104641296,0.13778182499709704,buy_pressure,True,True
2022-06-28,2022-06-28 10:30:00,2.0411446,2.0417052,0.00027464982147762385,0.1546852781221654,0.1546852781221654,0.14747171829284314,buy_pressure,True,True
2022-06-29,2022-06-29 10:30:00,2.0708564,2.0599247,-0.005278830536004309,-0.17765281511485193,0.17765281511485193,0.15487169555130886,sell_pressure,True,True
2022-07-04,2022-07-04 10:30:00,2.054599,2.0607656,0.0030013642564801213,0.18829969619305545,0.18829969619305545,0.1564081924860786,buy_pressure,True,True
2022-07-06,2022-07-06 10:30:00,2.0697352,2.0585232,-0.005417118093174467,-0.1685131124842719,0.1685131124842719,0.1564081924860786,sell_pressure,True,True
2022-07-08,2022-07-08 10:30:00,2.0672125,2.0669322,-0.0001355932203389587,0.22314791977297402,0.22314791977297402,0.1564081924860786,buy_pressure,False,True
2022-07-12,2022-07-12 10:30:00,2.0175994,2.020963,0.001667129758266217,0.19773815634197828,0.19773815634197828,0.1564081924860786,buy_pressure,True,True
2022-07-14,2022-07-14 10:30:00,1.9999405,2.0206827,0.010371408549404437,0.20643641693360382,0.20643641693360382,0.1597809232669115,buy_pressure,True,True
2022-07-15,2022-07-15 10:30:00,2.0091904,2.0229251,0.0068359375,0.2307983321302149,0.2307983321302149,0.1620817683446344,buy_pressure,True,True
2022-07-19,2022-07-19 10:30:00,2.0195615,2.0260084,0.0031922276197084987,0.3037030758309405,0.3037030758309405,0.17171200840497491,buy_pressure,True,True
2022-07-20,2022-07-20 10:30:00,2.0363795,2.0515157,0.007432897453544474,0.23455327907732199,0.23455327907732199,0.17793499956859346,buy_pressure,True,True
2022-07-26,2022-07-26 10:30:00,1.9946148,2.0136752,0.009555930297920234,0.44316816240164114,0.44316816240164114,0.17793499956859346,buy_pressure,True,True
2022-07-29,2022-07-29 10:30:00,2.0369401000000003,2.0248872,-0.00591715976331364,-0.21999088692806326,0.21999088692806326,0.1821086634711183,sell_pressure,True,True
2022-08-02,2022-08-02 10:30:00,2.0187206,1.9803195,-0.019022493751735592,-0.30761045743786763,0.30761045743786763,0.1821086634711183,sell_pressure,True,True
2022-08-08,2022-08-08 10:30:00,2.0094707,2.01816,0.004324173524898889,0.4420396646924468,0.4420396646924468,0.17171200840497491,buy_pressure,True,True
2022-08-10,2022-08-10 10:30:00,2.0290917,2.0296523,0.0002762812543168902,0.3062653857167029,0.3062653857167029,0.17171200840497491,buy_pressure,True,True
2022-08-11,2022-08-11 10:30:00,2.0363795,2.040584,0.002064693737095835,0.17192839208801977,0.17192839208801977,0.17171200840497491,buy_pressure,True,True
2022-08-16,2022-08-16 10:30:00,2.0697352,2.0784245,0.0041982665222102256,0.2586215231407905,0.2586215231407905,0.16970846034558365,buy_pressure,True,True
2022-08-22,2022-08-22 10:30:00,2.0484324,2.0644095,0.007799671592775059,0.1972845842806769,0.1972845842806769,0.16970846034558365,buy_pressure,True,True
2022-08-24,2022-08-24 10:30:00,2.0767427,2.0442279,-0.01565663382372784,-0.3313173116716875,0.3313173116716875,0.17393194014741103,sell_pressure,True,True
2022-08-25,2022-08-25 10:30:00,2.0170388,2.0170388,0.0,0.24607136352169212,0.24607136352169212,0.17793499956859346,buy_pressure,False,True
2022-08-26,2022-08-26 10:30:00,2.0260084,2.0417052,0.007747648035417942,0.37855277373937224,0.37855277373937224,0.17856964733076597,buy_pressure,True,True
2022-08-29,2022-08-29 10:30:00,1.99082,2.0088016,0.00903225806451613,0.20829487321302426,0.20829487321302426,0.1821086634711183,buy_pressure,True,True
2022-08-31,2022-08-31 10:30:00,2.013297,1.9866457,-0.013237639553429048,-0.2302612412845691,0.2302612412845691,0.19144440702372298,sell_pressure,True,True
2022-09-07,2022-09-07 10:30:00,2.0113704,2.0219667,0.005268199233716464,0.2564823419620699,0.2564823419620699,0.18236166738888213,buy_pressure,True,True
2022-09-15,2022-09-15 10:30:00,2.0113704,1.9863246,-0.01245210727969348,-0.3279077674463695,0.3279077674463695,0.18236166738888213,sell_pressure,True,True
2022-09-19,2022-09-19 10:30:00,1.910545,1.8890313,-0.011260504201680566,0.23310607846268813,0.23310607846268813,0.19144440702372298,buy_pressure,False,True
2022-09-20,2022-09-20 10:30:00,1.9031597,1.9217835,0.009785726337101508,0.23636725101207792,0.23636725101207792,0.1974433345021324,buy_pressure,True,True
2022-09-26,2022-09-26 10:30:00,1.8810038,1.8967377,0.008364629566405046,0.38823161035599796,0.38823161035599796,0.1974433345021324,buy_pressure,True,True
2022-09-28,2022-09-28 10:30:00,1.8928845,1.8713708,-0.011365564037319809,-0.24497211458489163,0.24497211458489163,0.20078254754904723,sell_pressure,True,True
2022-09-29,2022-09-29 10:30:00,1.865591,1.8729763,0.003958691910499024,0.3278159905485894,0.3278159905485894,0.20708687663140096,buy_pressure,True,True
2022-10-17,2022-10-17 10:30:00,1.9118294,1.9185725,0.003527040644944579,0.23761115196819366,0.23761115196819366,0.2011381854069985,buy_pressure,True,True
2022-10-19,2022-10-19 10:30:00,1.933022,1.9371963,0.0021594684385382035,0.2137073271275477,0.2137073271275477,0.2011381854069985,buy_pressure,True,True
2022-10-26,2022-10-26 10:30:00,1.888068,1.9246734,0.019387755102040716,0.23380277150423542,0.23380277150423542,0.1878811286208944,buy_pressure,True,True
2022-11-01,2022-11-01 10:30:00,1.8700864,1.8919212,0.011675824175824356,0.4234917427887745,0.4234917427887745,0.18044297901812825,buy_pressure,True,True
2022-11-04,2022-11-04 10:30:00,1.9266,1.9535724,0.014000000000000012,0.18244515755131677,0.18244515755131677,0.18044297901812825,buy_pressure,True,True
2022-11-08,2022-11-08 10:30:00,1.9696274,1.9648109,-0.0024453863710466317,-0.319908441332309,0.319908441332309,0.18257555770517145,sell_pressure,True,True
2022-11-11,2022-11-11 10:30:00,2.013297,1.9821503,-0.015470494417862857,-0.34390230115632003,0.34390230115632003,0.18031257886427357,sell_pressure,True,True
2022-11-15,2022-11-15 10:30:00,1.971554,1.9927466,0.010749185667752403,0.3556097738770263,0.3556097738770263,0.18257555770517145,buy_pressure,True,True
2022-11-18,2022-11-18 10:30:00,1.9988475,2.0017374,0.0014457831325300763,0.2771729032553668,0.2771729032553668,0.18257555770517145,buy_pressure,True,True
2022-11-29,2022-11-29 10:30:00,1.9545357,1.968343,0.007064235255462403,0.26506457493160307,0.26506457493160307,0.16815631828381172,buy_pressure,True,True
2022-12-12,2022-12-12 10:30:00,1.9892145,1.9782971,-0.005488297013720778,-0.32888000779079485,0.32888000779079485,0.15382881384509436,sell_pressure,True,True
2022-12-13,2022-12-13 10:30:00,1.9847191,1.9754072,-0.004691797443779233,-0.26148661293744807,0.26148661293744807,0.15983402184507933,sell_pressure,True,True
2022-12-16,2022-12-16 10:30:00,1.9615999,1.9567834,-0.0024553936814536437,-0.28962096207767496,0.28962096207767496,0.15570065881563788,sell_pressure,True,True
2022-12-23,2022-12-23 10:30:00,1.8569213,1.868802,0.0063980632889504285,0.3628953811605598,0.3628953811605598,0.146036573777669,buy_pressure,True,True
2022-12-26,2022-12-26 10:30:00,1.8607745,1.8797194,0.010181190681622043,0.37788256850911656,0.37788256850911656,0.15570065881563788,buy_pressure,True,True
2022-12-27,2022-12-27 10:30:00,1.8893524,1.8832515,-0.0032290958531610015,-0.22433867533144858,0.22433867533144858,0.15570065881563788,sell_pressure,True,True
2022-12-30,2022-12-30 10:30:00,1.8938478,1.8899946,-0.0020345879959308144,-0.4258526874607209,0.4258526874607209,0.146036573777669,sell_pressure,True,True
2023-01-03,2023-01-03 10:30:00,1.8854992,1.904123,0.009877384196185224,0.25274903615032296,0.25274903615032296,0.15570065881563788,buy_pressure,True,True
2023-01-10,2023-01-10 10:30:00,1.9429761,1.9413706,-0.0008263097008759379,-0.16148154839084491,0.16148154839084491,0.15570065881563788,sell_pressure,True,True
