rank,event_weight,pass,return_floor_pass,strategy_return,return_delta,max_drawdown,max_drawdown_delta,sharpe,sharpe_delta,trade_count,exposure,2021_return,2021_max_drawdown,2021_sharpe,2022_return,2022_max_drawdown,2022_sharpe,2023_return,2023_max_drawdown,2023_sharpe,2024_return,2024_max_drawdown,2024_sharpe,2025_return,2025_max_drawdown,2025_sharpe
1,0.2,True,True,0.9257896654255948,0.155803160878633,-0.21595737134825022,0.0391913603963,0.8259089918521363,0.09165996929989284,121,0.518976897689769,0.03601267434984279,-0.10372192165904237,0.3806147565846551,0.07493793268567028,-0.08177204662783455,0.6226372496000274,-0.06058336988806545,-0.1500865519704091,-0.43086582895691283,0.238349540414325,-0.1823154056517775,0.912017102163035,0.491914537900908,-0.14982884265169782,2.175478958800521
2,0.025,False,True,0.8067869187905621,0.036800414243600255,-0.2551487317445502,0.0,0.7561384135712316,0.021889391018988125,131,0.5338283828382838,-0.00619914062358029,-0.1812898546014765,0.05300635265283405,0.07661831985256495,-0.0854180176971977,0.6370395335320825,-0.050372752649808894,-0.1508975380849421,-0.34463972717980246,0.22170505734424073,-0.18231540565177773,0.8682122887851095,0.46086911622212123,-0.14102529516436335,2.06777435284877
3,0.05,False,True,0.8067869187905621,0.036800414243600255,-0.2551487317445502,0.0,0.7561384135712316,0.021889391018988125,131,0.5338283828382838,-0.00619914062358029,-0.1812898546014765,0.05300635265283405,0.07661831985256495,-0.0854180176971977,0.6370395335320825,-0.050372752649808894,-0.1508975380849421,-0.34463972717980246,0.22170505734424073,-0.18231540565177773,0.8682122887851095,0.46086911622212123,-0.14102529516436335,2.06777435284877
4,0.075,False,True,0.7751505719634904,0.005164067416528528,-0.2551487317445502,0.0,0.7373908275312981,0.0031418049790546965,131,0.5346534653465347,-0.00619914062358029,-0.1812898546014765,0.05300635265283405,0.07661831985256495,-0.0854180176971977,0.6370395335320825,-0.06700046709757457,-0.150897538084941,-0.4878564698691451,0.22170505734424073,-0.18231540565177773,0.8682122887851095,0.46086911622212123,-0.14102529516436335,2.06777435284877
5,0.15,False,False,0.7259226062689725,-0.04406389827798929,-0.24847410144827886,0.0066746302962713555,0.7104701720936053,-0.023778850458638146,125,0.5239273927392739,-0.024511620135965306,-0.15608286250247905,-0.10305494256881895,0.026459196450179245,-0.10219058444476359,0.29304759700661465,-0.06058336988806545,-0.1500865519704091,-0.43086582895691283,0.22170505734424073,-0.18231540565177773,0.8682122887851095,0.5073633570803555,-0.14102529516436346,2.223441097996539
6,0.1,False,False,0.7116422328866616,-0.058344271660300207,-0.2780654217779608,-0.02291669003341057,0.6999555814906098,-0.03429344106163368,127,0.5297029702970297,-0.015937020262445922,-0.18931208639951635,-0.02119935174306709,0.026459196450179245,-0.10219058444476359,0.29304759700661465,-0.06058336988806545,-0.1500865519704091,-0.43086582895691283,0.22170505734424073,-0.18231540565177773,0.8682122887851095,0.48186566845312573,-0.14102529516436324,2.143098033961103
