trial_id,annualized_sharpe
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00694,1.1646706538351788
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00696,1.2550510751590613
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00698,1.1832910298525992
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00701,1.1715027108475895
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00702,1.1565986067016714
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00709,1.2116460684570745
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00719,1.2824241910305372
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00720,1.314743015836002
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00721,1.1898679259125258
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00724,1.200339591990865
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00727,1.3357280363337711
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00728,1.2457804261922951
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00729,1.2738920547336825
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00731,1.1525458105006046
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00735,1.2746409454452683
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00738,1.1944706496822186
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00741,1.1951963076866958
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00745,1.201618495551067
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00747,1.2110778246654774
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00751,1.2950704904364518
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00753,1.2356576164592692
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00755,1.252556087790394
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00759,1.280285547937961
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00763,1.184321762128306
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00766,1.242415908463241
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00778,1.2889063520844
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00784,1.2815719669178827
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00787,1.1575185927607607
