split_id,training_blocks,validation_blocks,selected_candidate,training_sharpe,validation_sharpe,validation_rank,validation_candidate_count,validation_percentile,logit
49,"[0, 1, 5, 7, 8]","[2, 3, 4, 6, 9]",R1500,1.2094681386722506,1.0844400597498547,140,1182,0.882303132938188,2.0144232891826204
50,"[0, 1, 5, 7, 9]","[2, 3, 4, 6, 8]",R1319,1.075163953072542,1.1942203652665742,233,1182,0.8035563082133785,1.4086714269436182
51,"[0, 1, 5, 8, 9]","[2, 3, 4, 6, 7]",R1319,1.4903381760554963,0.8192005228185911,229,1182,0.8069432684165961,1.4302692746997614
52,"[0, 1, 6, 7, 8]","[2, 3, 4, 5, 9]",R0543,1.1166142614636343,0.6550233305670938,993,1182,0.16003386960203217,-1.6579760922252305
53,"[0, 1, 6, 7, 9]","[2, 3, 4, 5, 8]",R1319,1.0489521854594177,1.3094024370285557,169,1182,0.8577476714648603,1.7967075248454247
54,"[0, 1, 6, 8, 9]","[2, 3, 4, 5, 7]",R1319,1.3839470369122078,0.8046773972865299,169,1182,0.8577476714648603,1.7967075248454247
55,"[0, 1, 7, 8, 9]","[2, 3, 4, 5, 6]",R1319,1.6046784465107848,0.6988668289605625,232,1182,0.8044030482641829,1.4140442740727925
56,"[0, 2, 3, 4, 5]","[1, 6, 7, 8, 9]",R1508,1.2604778394386693,1.163949066901912,148,1182,0.8755292125317528,1.9507574682896383
57,"[0, 2, 3, 4, 6]","[1, 5, 7, 8, 9]",R1508,1.0733180031174918,1.2105272744390385,114,1182,0.9043183742591024,2.246155200807799
58,"[0, 2, 3, 4, 7]","[1, 5, 6, 8, 9]",R1508,1.3617110000973232,1.0909770814896833,151,1182,0.8729889923793396,1.9276491899207044
59,"[0, 2, 3, 4, 8]","[1, 5, 6, 7, 9]",R1508,1.7430002973483423,0.7570565347486868,90,1182,0.9246401354784082,2.5071297865727113
